image_id,block,label,소비키워드,제조키워드,후보,읽힌_텍스트
000047,14,2027-04-14,1,0,0,"2027.04.14 15 | 소비기한 | DAESAN | 8고객상담실 | F12408 | ·게새우고기닭고기조개()성분입 | 에틸렌 | 내포장재질 | 용기폴리에틸렌테레프탈레이트 무 | 비아(감미료)종국,영양강화제 | 대두밀함유 | 마베이스4.9%(다시마:국산), 주정, 염화효소처 | 천일염(호주산),소맥(미국산)기타과당, 유산균 | 원재료명 정제수, 탈지대두{외국산(인도·미국·청 | 소재치 | 순창읍 순창로30 | 업소명 및 대상(주) 창공장:전북특별자치도 순 | 식품유형 | 품목보고번호19850499011231 | 자르기"
000050,14,2025-09-30,1,0,0,"국번없이1399 | ·이제품은 | www.cwod.cor | 일제조원및 판매원 | 080-039-8585 | 2014035624181 | 고객행목센터 | 품욕보고번호 | 먼재길 129 | (주)청우식품 | ()철우시품/경기도포천시 영중면 | 꿈과 사랑의과자 | 유통전문매원 | 543-1(가통) | 달공씨앤에프/경기도 파주시 정문로 | 제조원 | 기준이으로 개인의필요 열량에 따라다를수 | 1일영양성분 기준치에 대한비을(%)은2 | 포장재질 | Ar | 후면표기일까지 | 소비기한 | 0g | 단백질 | 출색소,정제수,3-카로틴(착색료)"
000059,14,2027-06-22,1,0,0,"품은 소비자 분쟁해결 기준에 의거 교환 또는 | 같은 제조사에서 제조하고 있습니다.·본제 | 없이 1399. 본 제품은 메밀을사용한 제품과 | 보관 하십시오.·부정·불량식품 신고는 국번 | 직사광선을 피하여 건조하고 서늘한 곳에 실온 | 나는것과 함께 보관 하지 말아 주시기 바랍니다. | 면 바로 건져 찬들에 씻으십시오.·강한 냄새가 | Na | 래 끊이면 퍼질 수있으니 적당히 말랑말랑해지 | 며익히면 됩니다.면이 삶아진 후에 계속오 | 나며 넘치려할때찬물을한,두스품씩 부어가 | 화재 위험이나 화상을입을수 있으니 거품이 | :국수를"
000071,14,2027-07-20,1,0,0,GOOD TODAY | 2027.07.20까지 | 소비 | * | 2025.07.21 | 포장 | Macadamia | 마카다마아 | 은은한 | 풍미와 | 향긋한
000080,14,2026-09-16,1,0,0,"지방산에스 | 1 | 까지 | 소금,산도 | 25.0917 | 부터 | 전분),전란 | 잠유(말레 | 일:미국산 | 롯데웰푸드 | 가나산,에 | 혼합분유 | 8 | 프로필렌 | 180225911020431 | 읍 | 1길25 | 3,990"
000101,14,2026-04-08,1,0,0,박스밑면들 | 면 | 한국인의 맛 | 2026.04.08까지 | K1B1 22:41 12961 | 정 | 근욱 | (9) | ZESEOOIOI | 육농
000103,14,2025-12-18,0,0,0,치즈버터 | 갖구분 | 에어프라이어 | 맛으케 | BREAD | EHP: 2025-12718 | 6개입 | CHFE | HESEBUTER BKEAD
000109,14,2025-12-12,1,0,0,04:43 D3 | 2025:12.12WA1 | 소비기한 | 소비 | 20001d | 11% | 5830%
000134,14,2026-09-23,1,0,0,"유하 | 나트륨 | 공산/설당,식물성유지, | 구입처및제조원 | 반품및 교환장소 | 20080435169414 | 고번호 | 문판매원 | 폴리에틸렌 | 포장재질(내면) | 후면표기일까지 | 한 | 곡류가공품 | 내용량 | 300g | 식품유형 | 더티초코청크그래놀라 | 명 | Granola | Chunk | Dirty Choco | 2026.09.23 A | No Brand X OuR Bakery"
000135,14,2026-04-18,1,0,0,"노브랜드의 이념과 실천 | 0 | N184 | 을 | 고 | 호 | 서 | 에 | 저 | 조한 | 하고 | 호 | 밀 | 실하시기 | 시 | 고,개 | 개봉시 | 용한제 | 리스틱 | 내포장:OTHER | 이미지사진 | 뚜껑:PP | ·추의사항제품을그롭 | 필요열량에 따라다를 수있습니다. | 콜레스테울0m8 0% | 트랜스지방0g | 포화지방이 | 4%지방0g | 당류4g | 1%탄수확물 43 | 나트륨15mg | 영양정보 | 총내용금 | EXP 2026.04.18"
000136,14,2025-12-02,1,0,0,"다 | 까지 | A | 2025.12.02 | 소비기한 | 2 | 치 | 세요 | 장으로 | No Brand는 모두 이마트의 상표입니다 | HACCP | 인하여 | 안천관리 | 변질 | 온혼도편차 | 재활용어 | 8801077/3718001 | 가급적 | 빠른 | NER | 내포장: | IiR | OTH | 비 | -578 | 준이으로 개인의 필요 | 따라다를수있습 | 영성분 기준치에대 | 구서종대로 | 율(%)은2,000 kc | 단백질28 | 4%19g | 우산공단 | 클레스테를 | 10mg | 3% | 335mg | 포화지방 "
000137,14,2026-03-26,1,0,0,"103510 | OTHER | 804433 | 8 | 브랜드의 이념과 실견 | N2063 | 의 필요 열량에 따라 다를 수 있습니다 | 까지 | 6g 7% | 87% | 포화지방13g | 까지H13:36 | 당류14g 14% | 12% | 까%26.03.26 | 60g/60g당310 kcal | 소비기한 | 곳에 보관해 주시고 개봉 후에는 빨리 트십오 | 도는 보상을시에서 조다다 | 분쟁해결기준에 의거 교환 | 구입처및제조원 | 반품 및 교환장소 | 19910461077-548 | 60g | 품목보고번호 | 5678 | 우유, 대두"
000143,14,2027-03-06,1,0,0,"이마트의상표입니다 | #노브랜드#스마트컨슈머 #식용유#파스타 | No Brand는 | N776 | 210000001806785 | 06/03/2027 L15448 | 1열영영성분 기준처에대한비을(%)은 2,000kcal기준이으로개인의 필요 열량에따라 다를수입 | 0% | 클레스테롤Omg | 0g | 단백질 | 0% | 지방 | 트랜스지방 0.19 | 91g 169% | 포화지방14g8 | 0mg | 나트륨 | 0%탄수화물 | 0g 0% | 100m 당 820kca | 영양정보 | 총내용량 100 | 수입원및 구입처 | 환받을 수 있"
000144,14,2027-03-25,1,0,0,액상차 | 딸기당절임(딸기40 | Type | 시원기 | 580 g | 당신이스마트 컨슈머가 되는 길 | |당절임(딸기40%)70 | 브랜드가아니다.소비자다 | No Brand | 80g | N1838 | Main Ingredient | Str | Strauberry | 2027.03.25 D | Frit Tass | '1청 | Sweet | 딸기정
000145,14,2027-03-24,1,0,0,"뜻하 | 용카페 | m9478 | 한 | 079. | Type | 다같은 | 노브랜드의 이범과 일론 | 당신이스 | N1195 | 브랜드 | 5800g | 역상치 | 현상이 상감 | 고 | No | ·원료의특성 | Ginger | 원료확인훈 | No Bral | 2027 | 교환 | bingeedient | 에따라과면 | 포장재질 | 127.01.23 | ·특이체질,알레리 | 2027.03.24C | 색이진해질수업 | 판매원 | ·보존료 무첨가제 | 유통전문 | Fr | fruit Ta | 주의사항 | 67 | 제조원 | 샐러드러성"
000149,14,2026-04-28,1,0,0,Brand | No | # | 2026.04.28 | 까지 | 소비기한 | 국산 | 품목보고번호 | 2005047117351 | (순화동)/(02)380-5678 | 서울특별시중구 세종대로7길 37 | 유통전문판매원 | (주)이마트 | 오소버비자다 | 28번7/041-956-1434 | 충남서천문 장항읍 장항공단길 | 제조원 | 농업회사법인한생(주) | 취급방법 | 곳에보관하시기바랍니다 | 보관및 | 직사광선을피하고서늘한 | 재질 | 포장 | 소비기한 | 하단표시일까지 | 원재료명 | 건고추100%(국내산) | 식품유형 | 고줏가루
000151,14,2026-09-07,1,0,0,되는길 | 과 철학 | 만드는 것 | 법을찾아 | 소비자다 | 2026.09.07.B | nd | TM | M | Brand | TM
000155,14,2026-06-22,0,0,0,2026.06.22  08:26:40L1 | 우리
000159,14,2027-01-08,1,0,0,< | > | 2027. | 01.08.21 까지 | 소비기한: | 뚜껑:LDPE | 무색페트 | 소비자증심 | 제품명 있습 | 이미지사진 | 사용하십시오 | 선에 #잡내제거#비린내제거 | MATSUL | 1399 | 량식품 신고는 국번없이 | 또는 | 받을 수있습니다.
000160,14,2026-10-27,1,0,0,"3,780 | 액 | EXP: 2026/10/27 | FPD:2025/04/29 | 침"
000162,14,2027-06-12,1,0,0,"노브랜드 | 4,580 | 몰리고당1.2kg | 2027.06.12 까지 | N127 | 900 | 라P벨:PET | 뚜껑:LDPE | 05.10 16:5 | 는국번업이 1399 | 법에의게,교 또는 보상"
000171,14,2026-05-27,1,0,0,"시아산),코코 | 탕,가공유지(팔 | 올수수가루(옥수 | 내용량 | 120g | 식품유형 | 초콜릿가공품 | 제품명 | 초코소프트콘 | 2026.05.27까지 | 2025.08.28부터 | F1-C 13:38"
000205,14,2027-05-18,1,0,0,"AUCE WiIth VEGETABLES | 3,580 | LDENCURRY. | 18. 5.2027 | BEST EFOREODMW"
000211,14,2026-02-12,0,0,0,"3,700 | 3,700 | 961240"
000230,14,2026-03-28,1,0,0,"EXP 2026-03-28 | 따라 한를 수 있습니다 | 론일을내드시기 바랍니다 | N고드셔도 괜찮습니다 | 쉴레스테를95 mg 32%단백질5 | 윗로커스트콩검우유함유 | 지방 23 g 43% 트랜스지방 12 | 지않은 | 나트륨390 mg 20% 탄수화물31 | 서 15초 이상 살균 | 영양정보 |  엽면에 표시된 기일까지 | 7,45 | 648 339 | 팔라델피아 크림치즈 191 | 6,980 | 필라엘피아 크림 | CREAMY | PHILADE"
000232,14,2027-11-26,1,0,0,"메디컬허브 | 7 | + | 7 | TOTAL | 사용기한 및 제조재P1,P2):- | 제조번호:튜브상단에별도표기"
000239,14,2026-07-10,1,0,0,"트랜스지방 00포화지방0g0%콜레스테를0.m9 0%단백 | 나트륨 910mg 46%수화물26g 8%당류22g22%지방 | 총내용량300g/100 g 당 | 영양정보 | ·부정·불량식품 신고는 국번없이 1399 | 까지 | 2026.07.10 | ∞ | 소비기한 | 및 구입처·본 제품은 소비자기본법에 의거교환 또는 보상 | (굴,홍합 포함)성분 혼입 가능·반품 및 교환장소:고객상담실 | 밀,게,새우,돼지고기,아황산류,닭고기, 쇠고기,오징어, 조개류 | ·서늘하고 건조한 곳에 보관,개봉 후 냉장보관,·알류,우유,땅콩 | 업소명 및 소재"
000242,14,2026-05-21,1,0,0,"라 다를 수 있습니다. | 까지 | 을(%)을2,000 cal | 7% | 4g | 백질 | 2026.05.21 | 23% | 부터 | 포화지방3.58 | 2025.09.22/15: 10 | 랜스지방이g | 11% | 68 | I방 | 소비기한 | 인증한 식품에만표기하는 마르합다 | 총내용량당 | 대한비율 | 식용의약품안전지 | 신약천에서 위생적이고 안전하다고 | 1일영양성분기준치에 | HACCP | HACCP마크란? | 식품안전관리인증 | 1용량468/206kcal"
000243,14,2026-08-17,0,0,0,로 개인의 필요 | D3 | 2026.08.17 | 3g22% | 류1.491% | 185kcal | 5.504개입)
000245,14,2026-02-24,1,0,0,"보존을 위해 | 어, 새우게 | 제품 본연의 가채를 높여 나가겠습니다. | 눈을감자는 합리적 포장으로 | 식품의약봉안전처 | 87005149 | OTHER | D | HACCP | 닭고기함유 | SMART | 식품안전관리인증 | 베트남산,말레 | 가산,채종유호 | 유지, 변성전분, | 까지 | 11 | 26.02.244 | 후면표기일 까지 | 23:09.25/21:58 | 부터 | 소비기한 | 이미지예 | 28% | % | 1% | %"
000246,14,2026-02-04,1,0,0,"18011171752802 | 8 | OTHER | HACCP | 서울인전관리인 | 까지 | 05:40A01F4 | 부터 | 26.02.04 | 기한 | 25.09.05 | 소비 | 등이있습니다 | 어니언 | 양념바베큐, | 감자그라당 | 파타레프의대표 요리는 | '감자'를뜻하는 | 이탈리아어로 | PROPILE | 마리오파타타 | 이탈리아쉐프"
000250,14,2026-03-04,0,0,0,"맛있는 | 까 | 26.03.04 B6 | 부터 | 25.09.0514:11 | 기준이브로 개인의 필요 열량에 따라 다를 수 있습니다. | 1일 영양성분기준치에 대한 비을(%)은2.000 kcal | 칼슘 73.5mg11% | 콜레스테를5mg미만 1%단백질 39.5% | 트랜스지방0g | 포화지방8g53% | 당류2g2% | 지방21g39% | 나트륨 370 mg 19%탄수화물 44g 14% | 377kcal | 영양정보 | 총내용량709 | 안심하고 드시기 바랍니다 | 껍질(갈색) | ""옥수수 씨눈 또는 같찰이오 | 일부 제품 표"
000258,14,2026-05-30,1,0,0,"까지 | 1:23 | 2026.05.30 | 소비기한 |  vesmm | HACCP | 안전관리인증 | ·껑을처음열때병소리가나야정상입니다.반품및 |  1399소비분해결기준에의거,환또는 | 오어,,,"
000260,14,2027-04-01,0,0,0,까 | 27.04.01 | WB1A | 노신산이 | 로인산나 | 8013921002663 | 글(가공소 | 스터수짓
000262,14,2027-01-10,1,0,0,"8809048523507 | 2027.01,10 | 까지 | 기"
000263,14,2028-01-22,0,0,0,1 | 40 | 기름김 | 들기름김 | 양반김 | NO. | 양반
000264,14,2026-06-06,0,0,0,26.06.067π119:37 F2B
000267,14,2026-06-02,0,0,0,이스 | 26.06.02
000281,14,2026-07-15,1,0,0,13:35 A0827 | 26.07.15 | 따라 다를 수 있습니다 | 소중한 자원 깨끗한 환경 | 분리수기를 생활화합시다. | 0mg 0%단백질 599% | g47% | F12408 | 133%트랜스지방 09포화지방 090% | 류4g4% | OTHER | L트30mg 20%탄수화물60 19%당191% | 공정거래위원회 | O kcal | 영양정 | 용량200g | 소비자중심 | 275 kcal | 비닐류 | CR | 총 내용량200g | 정통우동면200 g) | 건게느껴지징.출식품 신고는 국번없이 139 | 못하니 섭취시주의하 
000282,14,2026-09-10,1,0,0,1 | HACCP | 468 92 | 냉동보관 | 1)에어프라이어를 | 로 | 맛있는 | 1)오뚜기 | 떡만듯국을즐기실때 | 비작바작군만트를 기실때 | 가득채원! | 개운한김치를 | 3) 맛있는 뻔만두 드실 수 있습니다. | 2      | 1) 찜통에 적당량의 물을 넣고 끊입니다. | 부드러 찍만두를 즐기실때 | 김치 | · | 이렇게요리해보세요! | F고자 | 맞있는 | 까지D | 2026.09.10 | 지퍼
000284,14,2026-08-20,1,0,0,801045380513 | 까지 | 2026.08.20A | wwwtsc.org | FSC* C155910 | 소비기한: | FSC | responsible forestry | Packaging I Supporting | MIX | 기호에 따라 다양한 치즈를넣어 조리하실수 있습니다 | 후 반죽을 넣고 | 4~5분정도 고르게 튀겨주세요 | ※기호에 따라 검은께또는 참께를 넣으시면 맛있는  | 프라이팬에높이2~3cm정도의기름을 부어170정도 까지 가열한 | -에어프라이어에서180'c에서 15분 구워주세요 | 넣고 구멍이 생기지 않도록 
000300,14,2026-05-21,1,0,0,까지 | 2026.05.21 | 소비기한 | BD-L | cal | 22% | 단백질12g | 13% | 콜레스테롤40mg | 당 | 13% | 포화지방1.9g | 2% | 당류2g | H) | 트랜스지방0g | 5% | 탄수화물159 | 360g | 19% | 지방10g | 14% | 나트륨28amg | 보 | 1일영양성분기준치에대한 비율 | 1개당
000325,14,2025-11-03,1,0,0,"하고 드시면됩니다 | 25.11.03 | 각마이모로제게 | 란에서 유쾌한 | HACO |  한심하고 시기 바랍니다.-간장소츠 | 참 주보으 이을 계란 고유의 내용물(육 | I | 홍합] | 81809869 | .비 | F | :구입처 및 판매원본 제품은조비자기 | 고번호 | 202104230298 | 폴리프로필렌 | 단백질7g | mg | 콜레스테롤207n | 65,초를 | 포화지방4.18 | 산도초절 | 트랜스지방08 | 지방7Ag | 추 신 대파학가 | 스터 | 813mg | 원재료명 | 조재지 | 10081Kcal | 영양정보"
000326,14,2025-10-18,1,0,0,"2025.10.18 까지 | 기 | 이 | 요 | 필 | 이므로개인의 | 이춘 | 열량에 따라 다를 수 있습니다. | 1일 | 영양성분 | 기준칙에 | 대한비율(%)은2,000 kcal | 비스테롤 | 콜레 | 80 mg | 27% | 단백질14g25% | g | 랜 | E | H스지방0 | 포화지방0.8g 5% | 당류 | g0% | 0 | 지방4.2g8% | 나트륨 | 800 mg 40%탄수화물1g 0% | 영양정보 | 총내용량 70 g 98 kcal | 향식을 | 1399 | 그환 | 객 | 고 | 의거 | 에 | 보 | 에 "
000336,14,2025-11-20,1,0,0,1인분 개별포장×4개 | 냉세트 | 126 | 16:00 | 기한 | 25.11.20까지2 | 소ㅂ
000337,14,2025-12-09,1,0,0,2025.12.09까지 | 2개 | 2개 | 2개 | 2개 | 5.59 | (1150 kcal) | 65.9 | 29 | 19 | 고능 | 467 9 | 김깨고명 | 된장3%.
000347,14,2027-05-26,1,0,0,까지 | 2027.05.26 | 소비기한 | 130kcal | OTHER | 콜레스테롤Omg | 0% | 단백질2.8g | 5% | 당류0g | 30g | 0% | 포화지방1g | 7% | 탄수화물23g | 7% | 트랜스지방0g | 8/1097350 | 353mg | 지방 | 18% | 6% | 기주치에대한비율 | 100g당 | 기준치에대한비율 | 1일영양성분 | 1일영양성분 | 하고있습니다 | 평(취) | 202105332985 | 구미시 | S
000365,14,2026-03-11,1,0,0,"(제품이터질 수있습니다) | 냄비 껑을 열고 조리하세요 | 제품을넣고5~6분조리 | 중탕끓는물에봉지째 | 정자례우진 후700w | 전자례인지 | 하게 썰어낸 돼지고기, | 같홀에 따라도 것있니다 | 맛이깔끔한국물맛 | 기호에따라순제비라면사리 등을 | 맛있게먹는TIP | 다. | 지고기 김치찌개는 | 으로,두툼하게 썰어낸 | 치찌개 | 육통령, | 전문브랜입니다 | 한요기를 가장고 | 인레시피로 | 11:37:11까지1M3. | 2026.03.11 | 소비기한"
000367,14,2026-05-18,1,0,0,"기에 부 | Microwave | 전자레인지 | -Porsounnvmedium | ,쇠고기함유 | -개봉하여냄비에 붓고중불로 4~5분 조리 | 제효모추출물설 | Pot 냄비조리 | 23,들깨가루, 고추 | 합조미식품1,혼합 | 비비고남도식추어탕 조리방법 | H(미얀마산), 대파 | 이미지 | 풍미가득 | 가지(중국산),정제 | 3 | 산초 | 연출 | ,들까가를 | 토란 | 2 | 풍성 | 혜원산단길 107 | 진한국출 | 미꾸라지를갈아 | 0U4 | 가지 | 1즐겁게! | 01:53B. | 상을 | 2026.05.18 | 과함께 "
000368,14,2026-09-22,1,0,0,"보드선정 | 상 | 국 | 난각분말,생강 | 유형 즉석조리식품 | 제품명 오즈키친 정통직화유니짜장 | 지 개봉하여주시기 바랍니다. | 조리시는처의내용물을는아로용하시오가열후는우치및내용물이거니주의하십시 | 0초 | 는물용시파우치면스 부에뜨물이고 우려가으니주하십오개용지도 | 간(700W) | 1분10초 | 끓는물에제품을 봉지째 넣고3분 | 간데워드십시오 | 끓는물이용시 | OTHER | 까지 | : | 7 | : | 비널류 | UJ | 인족질요 열향에 따라 다들 수 있습니다. | 1일 영양성분 기준치에대한비(을수있 | 칠민 | 레스테를 "
000373,14,2026-09-18,1,0,0,"8180984710901351 | OTHER | 1 | 비닐류 | HACCP | 인전관리인증 | 소비기한 | 콜레스테롤10mg | 3% | 단백질2.8g | 5% | 237kcal | 당류17g | 17% | 21% | 포화지방3.1g | 총내용량60g | 탄수화물45g | 14% | 트랜스지방0g | 나트륨1,360mg | 68% | 9% | 지방5.1g | 영양정보 | 기준치에대한비를 | 총내용량당 | 기준치에대안세불 | 1일영양성분 | 총내용량당 | 차원열양성분 | 합가능성이있습니다. | 소재지 | 축석조리식품 | 식품유형 |"
000380,14,2026-09-02,1,0,0,2026.09.02까지A
000382,14,2026-08-18,1,0,0,"5대구경북능금농협 | ""80167418105731 | SAENG GI-D | 열량에따라다를수있습니다. | 1일 영양성분 기준치에 대한 바율(%)은 2.000kca 기준이므로 개인의 필요 | 트랜스지방 0g 포화지방 0g 0% 콜레스테롤0mg 0% 단백질0g 0% | 나트륨 0mg 0%탄수화물17g 5% 당류 16g 16%지방0g0% | 1병68 kcal | 영양정보 | 총 내용량 1,000 mL(100mL×10병) | 까지 | 08:40 | 소비기한 : 2026.08-18"
000396,14,2026-02-27,1,0,0,7012A04 | 2026.02:27까지 | 개입 | 5 | 농심mo | 소비기한 | SHWRAMYUN | 매울신 | 라면 | 농심 | 인생을 맛있게
000405,14,2027-10-15,1,0,0,"ACCP | 고객상담실: 080-024-2311(수신자요금부담) | 잡시곤 | 2 | 폴리에틸렌(내면) | 제조원 | 축 심황산 왜소면 대품산단로 128 | 포장재질 | A | 주실회삭 온뚜기 | 코아분말 | 고가,맑가말마로우유대두조개(굴)함유 | 원료명 | 밀가루(밀:미국산/호주산)데스트린,혼합식용유[팔올레인유(말레이시아 | 유형 | 기타가공품품목보고번호20010445055218 소비기한상단표시일까지 | 오키친(ottogi.okitchen.co.kr)에 놀러오세요 | Kitchen | 이 | 쉽고 간편하게 따라할 수 있는 맛있는 "
000420,14,2025-12-04,1,0,0,"까지 | Chtt | 고객지원센터 | 2025.12.04G1 | 으로록 주의하세요 | OTHER | 통일갖화니다한번 | 8/8010621898862 | 밀닭고기,쇠고 | 1399 | 구부정물량식 | 구합상점및본 | 롯데웰푸드 | 의란 파해보상·유F | 리드십시오·소비자 | 돼지고기, 복숭아 함유 | .향료IV | 3제풍이하에서직사광선을피 | ·제품이고온에약해 | 혼합제제I(파프리카추출색소,카로틴) | 지자적색소,치자청색소,주정),블랙캐롯 | 산도조절제향료,산도조절제씨혼합 | 단백질49 | 농축액,펙틴,향료1,향료,기타식용유지 | 콜"
000425,14,2025-11-05,1,0,0,KRA2 | 까지 | 2025.11.05 11:25 | 콘푸로시 | 소비기한 | Keloggis | 뜯는곳
000434,14,2026-10-28,1,0,0,"06:21 | 2026.10.28 | ·소비기한 | 고객상담실:080-024-231(수신자요금부팀) | ·전화주문:080-43-888(오뚜기물) | ·개통후냉장보관기급적빠른시일내섭취·유리병파손주의 | ·부정·불량식품신고는국번이1399·직광을피해실온보관 | ·유대두토마토복숭아혼입가능·소비자기본법에따라피해보상 | 젖산칼슘,구연산 | (국산아카시아끌국산)셀물로스검카라기난합성향대추항진단검 | 원료명기타과당,정제수설당,올리고당,대추국신)대추농축액대추 | 포장재질 뚜껑(내면)폴리염화비닐 | 유형액상차품목보고번호198304643303"
000437,14,2025-11-19,0,0,0,뉴케어
000439,14,2026-03-18,1,0,0,※뚜껑은 플라스틱으로 분리배출해 주세요 | 2026.03.18 | 정은콩 | 41-05:23 | 베지밀 | 까지 | 소비기한
000444,14,2026-07-01,1,0,0,신고는 | 식품 | 국번없이1399 | 3% | 의거 | 또는 | 제 | 제조하고 | 를먹여 | 0% | 1X | 0% | 지평로816-3 | 28 09 | 제조원 | 8% | 0 | 1% | 원재료명 | 수9 | UEB TOmg | 보관방법 | 기  | Wade in Ke | 폴리프로필렌 | 20060378122332 | 품보고번호 | 115 kcal | 소기한의 후면 표시입가지 | N품명 | 내8링 309 | 영양정보 | 브로콜리 | 2026.07.01 | 유기농 | 소비기한 | 시금치 | m요! | 유기농 | 쌀 | 충분한수분
000449,14,2026-01-28,1,0,0,56% | 5g정보 | 껑에표기(일월년순까지) | 원산지린드 | 원재료명 | 식품유형 | L028K06---13:08 | BB | 28.01.2026 | '
000453,14,2026-01-26,1,0,0,까지 | 818011171760304 | 08:381-205 | 기한 | 부터 | 6.01.2 | 25.08.27 | 소비 | 확인할수 있습니다 | 12g | 단백질 | OR코드로 | 4% | 콜레스테Omg | 다양한 정보는 | 0% | 포438 | 29 | % | 트랜스지방0 | 지방11 | 20% | 몸끔한품질체크까지 | 당류1미만 | 1% | 직접 농가를방문하 | 탄수화물16g | 5% | 348 | 전국 300여개 농가와 계4 | 나트륨95 mg | 210 | 5% | 기준치에대한비을 | 위한신품종감자개발! | 30g당 | 
000461,14,2026-11-28,1,0,0,"PET | 8/80148/531253 | 2026.11.28 | 품질유지기한 | 있습니다 | 399 | 하고드셔도 됩니다 | 보상 | 구정에 의거 | 색상0 | ·장기 보관 시 제품의 | 공대 | 보고번호 | 마포 | 제조 | 영월농협가공사업소강원특별자치도영월군 북면원 | 두함유 | 천일염(국산) 13.8%,정제수 | 원재료명 | 메주(대두100%, 국산) 43.5%, | 500g | 품질유지기한 | 농협 한식된장 | 식품유형"
000467,14,2025-12-26,0,0,0,KIo | 8 | 5:12.26  | (음성에세지 유효기간:~25.3.31) | 지금 바로 들어보세요 | 070-4567-5050 | 가나와 함께한 50년의 이야기를 | 행복사서항 | GHANA
000471,14,2027-01-08,1,0,0,2027.01.081RF3.058 | 학연도 리025년 | 1352008 | 8010451 | 제 | 기 | 곳에사피해에 | 충분희이을 | 정소비자기본벗에 따라 피하 보상 | 본품은 자연에y | 소비기한 | 하단 표시일까지 | mlall | 수화연론및 | 농공단지52전 | 합아식품전남환로운환로입 | 기타용 | 면여중기주보 | 남여주시 | 장강로165/일주)보양 | 셀종월티)부래열어조합법인 전남 | 안양시 놓안우 좋안내로 | 경기 | 판매원 | 주식회사 오뚜 | 폴리프로필렌(내인 | 장재질 | 년일일 | 미역(국산 | 료명 | Ma기
000481,14,2026-03-09,0,0,0,2026.03.09
000484,14,2027-11-14,1,0,0,"사조대림 | 5 | EXP:2027,11.14 | 유통기한 | 및폐기시 | 교환청 | Lid-본 | /경기도 | 71.3.% | 제품명:생생참치 오리지널"
000500,14,2026-12-17,1,0,0,818010071166452 | 200/1501/ | 2 | 스를0m0% 단백질4g7% | E랜스지방 Og 포지방0g0 | 1824g 4% | .450m12348g 15%2323% | 수천일명(국신 | 총내용량 500g/100g당 230kcal | 영양정보 | 산고충기루 | ·시통의유항교추주 | 2026.12.17 | 소비기한 | (OREA | 2025.06.18 09:16 | BG4 | H조일자:
000510,14,2026-09-03,1,0,0,"까지 | 2026.09.03 | 20:05 | F12404 | 캡:철라벨:PP | 8 고객상담실 080-019-9119(수신자요금부담) | ·부정·불량식품 신고는 국번없이 1399 | 유리 | 본 제품은 소비자기본법에 의거 교환 또는 보상. | 냉장보관하여도 변질우려가 있으니 가급적 한번에 사용. | 성분 혼입 가능,서늘하고 건조한 곳에 보관,개봉 후에는 | 빵콩,게 새우,아황산류,오징어, 돼지고기,조개류홍합 | - | 반품 및교환장소 | 고객상담실및구입처 | 대포장자질용기유리,뚜껑-철폴리엄화비는 | 토마토대두유밀쇠고기.닭고기조가ㅋ"
000513,14,2026-09-03,1,0,0,255 15교1 | 2026.09.03까지
000514,14,2026-07-13,1,0,0,까지 | 09:03 | 2026.07.13 | 소비기한 | 액티브
000517,14,2026-09-25,1,0,0,OTHER | 비닐류 | 까지 | 26.09.25 R | 다. | 필요 | 개인의 | 13% | 0.2mg | 타민B2 0.5mg | 비타민B6 | 36% | % | 5 | a | 0g0% | 단백질3 | % | 화물40 9 12% | 26926%방00 | 당류 | o Kca | 내용링5이 | 0-2002 | 고개봉후가 | 신고는 국번없이 399
000531,14,2026-02-28,1,0,0,DESIGN | 총당 | 2026.02.28 까지F박영B | 소비기 | 옥수수 | 종당 | samlip | 미니끌약 | 과
000532,14,2026-02-28,1,0,0,함유 | 2026.02.28 까지A박영B | 페이스트 | 옥수수 | 초당
000541,14,2026-03-22,1,0,0,녹산A62성명선0854 | 2026.03.22.까지
000555,14,2027-04-16,1,0,0,2027.04.16 | 까지 | 8 | 수욕특필름:-OPS | 리벨:P | 외컵:P리드지OTHER | 고유의 풍미를느끼실 있습니다. | 각총2리이사동하시민다를 | Coking Tip
000556,14,2026-08-07,0,0,0,움트리 | 2026.08.07
000564,14,2026-06-25,1,0,0,2026.06.25F01 | 소비기한
000565,14,2025-12-05,1,0,0,ㄴ | 7 | ¶ | 과일특제 양념장 | 새콤 | 쫄깃탱글 면발과 | BKb | 15:46 F0608 | 2025.12.05까지 | 냉장보관/소비기한 | 02
000566,14,2026-09-17,1,0,0,고구마문 | pocato | sweet | 구문 | 오른에 | 좋은 | 2026.09.17까지 | 오른에 구문
000568,14,2026-02-23,1,0,0,"21116:00 30 | 2026.02.23 | 은 제조시설에서 제조하고 있습니다. | 마토,호두돼지고기,쇠고기를 사용한 제품과 | 이제품은 알류메밀,땅콩,대두밀,복숭아 | T | 창보관하시고 개통 후에는 빨리 드시기 바랍니다. | 상이 | 잘 | 살후들어드시기 | 침전 | 의해 | 질소를 | 전 | 송충정 | 냉장보관·원료고유 | 도 | 수원 | 장c | 명칭 | 소비기 | 한 | 활용기하단 | 폴리프로필렌 | 포장재중 | 고번회1970260304135 | 품목보 | 감미료) | 올배당체(강미료),규소수지:소르ㅂ | 구연산삼니트 "
000571,14,NONE-10-18,1,0,0,그릴요건 | PR O B I O T I C | 바이오 | Maeil | NO.1 | 세계 | 가장많이연구 | L2 | F5 | 까지 | 11:24 | 10.18 | 10ml당100원/130
