image_id,label,old,tags,base,ft_p2,ft_union,ft_fb,sec
002978,2020-07-20,2020-07-20,,2020-07-20,2020-07-20,2020-07-20,2020-07-20,6.0
002981,2021-12-17,2021-12-17,,2021-12-17,2021-12-17,2021-12-17,2021-12-17,3.0
002984,2021-05-01,2021-05-01,,2021-05-01,2021-05-01,2021-05-01,2021-05-01,3.1
002987,2022-04-01,2022-04-01,,2022-04-01,2022-04-01,2022-04-01,2022-04-01,3.2
002990,2021-03-20,2021-09-05,,2021-09-05,2021-03-20,2021-09-05,2021-03-20,2.9
002994,2022-07-13,2022-07-13,,2022-07-13,2022-07-13,2022-07-13,2022-07-13,2.5
002998,2021-10-07,2021-10-07,,2021-10-07,2021-10-07,2021-10-07,2021-10-07,3.0
003001,2021-12-05,2021-12-05,,2021-12-05,2021-12-05,2021-12-05,2021-12-05,3.9
003004,2023-05-NONE,2023-05-NONE,,2023-05-NONE,2023-05-NONE,2023-05-NONE,2023-05-NONE,29.6
003007,2021-11-30,2021-11-30,,2021-11-30,2021-11-30,2021-11-30,2021-11-30,3.0
003010,2021-12-11,2021-01-12,,2021-01-12,2021-12-11,2021-12-11,2021-12-11,17.6
003014,2021-06-12,NONE,,NONE,NONE,NONE,NONE,12.5
003017,2022-02-23,2022-02-23,,2022-02-23,2022-02-23,2022-02-23,2022-02-23,3.2
003021,2021-03-23,2021-03-02,,2021-03-02,2021-03-22,2021-03-22,2021-03-22,5.0
003025,2021-09-13,2021-09-13,,2021-09-13,2021-09-13,2021-09-13,2021-09-13,2.3
003028,2021-09-28,2021-09-28,,2021-09-28,2021-09-28,2021-09-28,2021-09-28,3.5
003031,2020-07-14,2020-07-14,,2020-07-14,2020-07-14,2020-07-14,2020-07-14,1.5
003034,2022-11-21,2022-11-21,,2022-11-21,2022-11-21,2022-11-21,2022-11-21,2.5
003038,2021-02-18,2021-02-18,,2021-02-18,2021-02-18,2021-02-18,2021-02-18,3.6
003041,2022-01-17,2022-01-17,,2022-01-17,2022-01-17,2022-01-17,2022-01-17,2.8
003045,2022-05-02,2022-05-02,,2022-05-02,2022-05-02,2022-05-02,2022-05-02,2.7
003048,2021-04-07,2021-04-07,,2021-04-07,2021-04-07,2021-04-07,2021-04-07,2.2
003052,2020-12-19,2020-12-19,,2020-12-19,2020-12-19,2020-12-19,2020-12-19,1.8
003055,2021-03-06,2021-03-06,,2021-03-06,2021-03-06,2021-03-06,2021-03-06,3.9
003058,2022-02-19,2022-02-19,,2022-02-19,2022-02-19,2022-02-19,2022-02-19,1.3
003061,2022-03-05,2022-03-05,2,2022-03-05,2022-03-05,2022-03-05,2022-03-05,2.2
003065,NONE,2021-11-12,,2021-11-12,2021-11-12,2021-11-12,2021-11-12,2.6
003068,2021-06-15,2021-06-15,,2021-06-15,2021-06-15,2021-06-15,2021-06-15,1.3
003073,2021-08-25,2021-08-25,,2021-08-25,2021-08-25,2021-08-25,2021-08-25,2.6
003076,2021-01-16,2021-01-16,,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2.9
003080,2021-11-01,2021-11-01,,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2.0
003083,2021-12-02,2021-12-02,,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2.4
003086,2021-06-27,2021-06-27,,2021-06-27,2021-06-27,2021-06-27,2021-06-27,2.7
003090,2021-09-15,2021-09-15,,2021-09-15,2021-09-15,2021-09-15,2021-09-15,3.8
003093,2023-01-03,2023-01-03,,2023-01-03,2023-01-03,2023-01-03,2023-01-03,2.1
003096,2022-10-12,2022-10-12,,2022-10-12,2022-10-12,2022-10-12,2022-10-12,2.4
003099,2022-08-07,2022-08-07,,2022-08-07,2022-08-07,2022-08-07,2022-08-07,2.7
003102,2022-03-29,2022-03-29,,2022-03-29,2022-03-29,2022-03-29,2022-03-29,9.0
003105,2023-12-06,2023-12-06,,2023-12-06,2023-12-06,2023-12-06,2023-12-06,1.7
003108,2022-07-16,2022-07-16,,2022-07-16,2022-07-16,2022-07-16,2022-07-16,2.3
003111,2021-06-09,NONE,,NONE,NONE,NONE,NONE,9.4
003114,2021-09-25,2021-09-25,,2021-09-25,2021-09-25,2021-09-25,2021-09-25,4.1
003118,2021-07-10,2021-07-10,,2021-07-10,2021-07-10,2021-07-10,2021-07-10,2.4
003121,2021-09-30,2021-09-30,,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2.2
003125,2021-03-07,2021-03-07,,2021-03-07,2021-03-07,2021-03-07,2021-03-07,2.3
003128,2022-08-25,2022-08-25,,2022-08-25,2022-08-25,2022-08-25,2022-08-25,1.5
003131,2022-03-30,2022-03-30,,2022-03-30,2022-03-30,2022-03-30,2022-03-30,5.4
003134,2021-10-14,2021-10-14,,2021-10-14,2021-10-14,2021-10-14,2021-10-14,4.8
003137,2022-11-09,2022-11-09,,2022-11-09,2022-11-09,2022-11-09,2022-11-09,4.1
003141,2021-07-12,2021-01-13,2,2021-07-12,2021-07-12,2021-07-12,2021-07-12,2.7
003144,2022-01-11,2022-01-11,,2022-01-11,2022-01-11,2022-01-11,2022-01-11,2.7
003147,2021-04-22,2021-04-22,,2021-04-22,2021-04-22,2021-04-22,2021-04-22,2.8
003151,2021-12-10,2021-12-10,,2021-12-10,2021-12-10,2021-12-10,2021-12-10,2.8
003154,2021-07-11,2021-07-11,,2021-07-11,2021-07-11,2021-07-11,2021-07-11,2.0
003157,2021-10-26,2021-10-26,,2021-10-26,2021-10-26,2021-10-26,2021-10-26,2.3
003160,2021-06-13,2021-06-13,,2021-06-13,2021-06-13,2021-06-13,2021-06-13,2.5
003163,2021-02-16,2020-11-17,,2020-11-17,2021-02-16,2021-02-16,2021-02-16,4.2
003166,2021-07-NONE,2021-07-NONE,,2021-07-NONE,2021-07-NONE,2021-07-NONE,2021-07-NONE,4.2
003169,2018-04-21,2018-04-21,,2018-04-21,2018-04-21,2018-04-21,2018-04-21,5.5
003173,2022-05-NONE,2022-05-NONE,,2022-05-NONE,2022-05-NONE,2022-05-NONE,2022-05-NONE,2.4
003177,2021-03-25,2021-03-25,,2021-03-25,2021-03-25,2021-03-25,2021-03-25,2.7
003180,2021-07-08,2021-07-08,,2021-07-08,2021-07-08,2021-07-08,2021-07-08,1.7
003184,2021-06-28,2020-06-28,,2021-06-28,2021-06-28,2021-06-28,2021-06-28,2.2
003187,2022-01-17,2022-01-17,,2022-01-17,2022-01-17,2022-01-17,2022-01-17,3.1
003191,2021-11-19,2021-11-19,2,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2.4
003194,2021-07-13,2021-07-13,,2021-07-13,2021-07-13,2021-07-13,2021-07-13,3.8
003198,2025-10-12,2025-10-12,,2025-10-12,2025-10-12,2025-10-12,2025-10-12,3.3
003201,2022-09-21,2022-09-21,,2022-09-21,2022-09-21,2022-09-21,2022-09-21,3.6
003205,2023-06-26,2023-06-26,,2023-06-26,2023-06-26,2023-06-26,2023-06-26,1.9
003208,2021-07-20,2021-07-20,,2021-07-20,2021-07-20,2021-07-20,2021-07-20,2.2
003211,2021-08-11,2021-08-11,,2021-08-11,2021-08-11,2021-08-11,2021-08-11,3.6
003214,2024-01-12,NONE,,NONE,NONE,NONE,NONE,9.7
003217,2022-01-15,2022-01-15,,2022-01-15,2022-01-15,2022-01-15,2022-01-15,3.7
003220,2021-09-13,2021-09-13,,2021-09-13,2021-09-13,2021-09-13,2021-09-13,2.3
003223,2022-06-14,2022-06-14,,2022-06-14,2022-09-03,2022-09-03,2022-09-03,2.3
003227,2022-01-29,2022-01-29,,2022-01-29,2022-01-29,2022-01-29,2022-01-29,2.2
003230,2022-03-28,NONE,,NONE,NONE,NONE,NONE,15.9
003233,2021-09-21,2021-09-21,,2021-09-21,2021-09-21,2021-09-21,2021-09-21,1.8
003237,2021-03-30,2021-03-30,,2021-03-30,2021-03-30,2021-03-30,2021-03-30,1.6
003241,2022-01-28,2022-01-28,,2022-01-28,2022-01-28,2022-01-28,2022-01-28,4.7
003244,2021-07-NONE,NONE-07-21,,NONE-07-21,NONE-07-21,NONE-07-21,NONE-07-21,13.6
003249,2023-02-01,2023-02-01,,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2.1
003252,2023-04-NONE,2023-04-NONE,,2023-04-NONE,2023-04-NONE,2023-04-NONE,2023-04-NONE,3.2
003256,2022-04-01,2022-04-01,,2022-04-01,2022-04-01,2022-04-01,2022-04-01,5.5
003259,2022-02-10,NONE,,NONE,NONE,NONE,NONE,20.1
003262,2021-06-10,2021-06-10,,2021-06-10,2021-06-10,2021-06-10,2021-06-10,2.2
003265,2021-10-06,2021-10-06,,2021-10-06,2021-10-06,2021-10-06,2021-10-06,1.9
003269,2022-01-28,2022-01-28,,2022-01-28,2022-01-28,2022-01-28,2022-01-28,3.3
003272,2021-05-03,2021-05-03,,2021-05-03,2021-05-03,2021-05-03,2021-05-03,2.5
003275,2021-10-10,2021-10-10,,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2.9
003278,2023-10-02,2023-10-02,,2023-10-02,2023-10-02,2023-10-02,2023-10-02,2.5
003281,2021-10-15,2021-10-15,,2021-10-15,2021-10-15,2021-10-15,2021-10-15,1.7
003284,2021-09-10,2021-09-10,,2021-09-10,2021-09-10,2021-09-10,2021-09-10,3.0
003288,2021-09-25,2021-09-25,2,2021-09-25,2021-09-25,2021-09-25,2021-09-25,2.8
003291,2022-12-22,2022-12-22,,2022-12-22,2022-12-22,2022-12-22,2022-12-22,1.5
003297,2021-10-21,2021-10-21,,2021-10-21,2021-10-21,2021-10-21,2021-10-21,2.0
003300,2023-06-11,2023-06-11,,2023-06-11,2023-06-11,2023-06-11,2023-06-11,1.8
003303,NONE,NONE,,NONE,NONE,NONE,NONE,10.8
003310,2020-08-29,2020-10-04,,2020-10-04,2020-08-29,2020-10-04,2020-08-29,2.0
003316,2022-02-07,2022-02-07,,2022-02-07,2022-02-07,2022-02-07,2022-02-07,3.7
003321,2021-09-01,2021-09-01,,2021-09-01,2021-09-01,2021-09-01,2021-09-01,2.6
003325,2021-06-01,NONE,,NONE,NONE,NONE,NONE,13.4
003328,2021-12-26,2021-12-26,,2021-12-26,2021-12-26,2021-12-26,2021-12-26,2.4
003331,2021-11-03,2021-11-03,t,2021-11-03,2021-11-03,2021-11-03,2021-11-03,2.9
003335,2021-07-02,2021-07-02,,2021-07-02,2021-07-02,2021-07-02,2021-07-02,1.7
003338,2021-06-01,NONE-06-01,,NONE-06-01,NONE-06-01,NONE-06-01,NONE-06-01,9.9
003341,2022-09-29,2022-09-29,,2022-09-29,2029-06-20,2029-06-20,2029-06-20,8.6
003344,2026-09-11,2026-09-11,,2026-09-11,2026-09-11,2026-09-11,2026-09-11,1.7
003349,2025-12-10,2025-01-10,2,2025-01-10,2025-12-10,2025-12-10,2025-12-10,17.7
