image_id,label,old,tags,base,ft_p2,ft_union,ft_fb,sec
002980,2021-12-17,2021-12-17,,2021-12-17,2021-12-17,2021-12-17,2021-12-17,6.5
002983,2021-09-14,2021-09-14,,2021-09-14,2021-09-14,2021-09-14,2021-09-14,3.1
002986,2022-04-01,2022-04-01,,2022-04-01,2022-04-01,2022-04-01,2022-04-01,1.5
002989,2021-07-20,2024-07-20,,2024-07-20,2021-07-20,2024-07-20,2021-07-20,4.1
002993,2021-11-22,2021-11-22,,2021-11-22,2021-11-22,2021-11-22,2021-11-22,1.3
002996,2022-10-15,2022-10-15,,2022-10-15,2022-10-15,2022-10-15,2022-10-15,2.0
003000,2021-10-12,2021-10-12,,2021-10-12,2021-10-12,2021-10-12,2021-10-12,2.4
003003,2022-11-26,2022-11-26,,2022-11-26,2022-11-26,2022-11-26,2022-11-26,3.3
003006,2022-05-26,2022-05-26,,2022-05-26,2022-05-26,2022-05-26,2022-05-26,2.3
003009,2021-10-05,2021-10-05,,2021-10-05,2021-10-05,2021-10-05,2021-10-05,2.4
003013,2024-01-29,2029-05-21,,2024-01-29,2024-01-29,2024-01-29,2024-01-29,2.8
003016,2022-07-01,2022-07-NONE,,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,3.0
003020,2021-03-23,2021-03-23,,2021-03-23,2021-03-23,2021-03-23,2021-03-23,2.1
003024,2021-09-13,2021-09-13,,2021-09-13,2021-09-13,2021-09-13,2021-09-13,1.8
003027,2021-09-28,2021-09-28,,2021-09-28,2021-09-28,2021-09-28,2021-09-28,2.0
003030,2021-11-02,2021-11-02,,2021-11-02,2021-11-02,2021-11-02,2021-11-02,2.9
003033,2022-11-21,2022-11-21,,2022-11-21,2022-11-21,2022-11-21,2022-11-21,1.8
003037,2021-02-18,2021-02-18,,2021-02-18,2021-02-18,2021-02-18,2021-02-18,3.3
003040,2021-03-01,2021-03-01,,2021-03-01,2021-03-01,2021-03-01,2021-03-01,1.8
003044,2022-05-02,2022-05-02,,2022-05-02,2022-05-02,2022-05-02,2022-05-02,3.8
003047,2021-04-07,2021-04-07,,2021-04-07,2021-04-07,2021-04-07,2021-04-07,1.6
003051,2020-12-19,2020-12-19,,2020-12-19,2020-12-19,2020-12-19,2020-12-19,4.9
003054,2021-10-28,2021-10-28,,2021-10-28,2021-10-28,2021-10-28,2021-10-28,4.3
003057,2022-02-19,2022-02-19,,2022-02-19,2022-02-19,2022-02-19,2022-02-19,1.3
003060,2021-10-04,NONE,,NONE,NONE,NONE,NONE,8.9
003064,2021-10-18,2021-10-18,,2021-10-18,2021-10-18,2021-10-18,2021-10-18,1.8
003067,2021-06-15,2021-06-15,,2021-06-15,2021-06-15,2021-06-15,2021-06-15,1.6
003071,2021-08-19,2021-08-19,,2021-08-19,2021-08-19,2021-08-19,2021-08-19,4.2
003075,2021-01-16,2021-01-16,,2021-01-16,2021-01-16,2021-01-16,2021-01-16,5.1
003078,2021-12-13,2021-12-13,,2021-12-13,2021-12-13,2021-12-13,2021-12-13,3.0
003082,2021-12-02,2021-12-02,2,2021-12-02,2021-12-02,2021-12-02,2021-12-02,3.7
003085,2021-06-27,2021-06-27,,2021-06-27,2021-06-27,2021-06-27,2021-06-27,1.7
003089,2021-09-15,2021-09-15,,2021-09-15,2021-09-15,2021-09-15,2021-09-15,3.8
003092,2021-09-17,2021-09-17,,2021-09-17,2021-09-17,2021-09-17,2021-09-17,9.4
003095,2022-10-12,2022-10-12,,2022-10-12,2022-10-12,2022-10-12,2022-10-12,3.3
003098,2021-04-12,2021-04-12,,2021-04-12,2021-04-12,2021-04-12,2021-04-12,3.7
003101,2022-11-21,2022-11-21,,2022-11-21,2022-11-21,2022-11-21,2022-11-21,3.6
003104,2023-12-06,2023-12-06,,2023-12-06,2023-12-06,2023-12-06,2023-12-06,2.6
003107,2021-01-11,2021-01-11,,2021-01-11,2021-01-11,2021-01-11,2021-01-11,1.7
003110,2021-06-09,2021-06-09,,2021-06-09,2021-06-09,2021-06-09,2021-06-09,2.9
003113,2021-03-28,2022-10-28,,2022-10-28,2022-10-28,2022-10-28,2022-10-28,3.6
003117,2021-12-29,2021-12-29,,2021-12-29,2021-12-29,2021-12-29,2021-12-29,3.5
003120,2021-09-30,2021-09-30,,2021-09-30,2021-09-30,2021-09-30,2021-09-30,3.6
003124,2021-03-07,2021-03-07,,2021-03-07,2021-03-07,2021-03-07,2021-03-07,1.5
003127,2021-02-16,2021-02-16,,2021-02-16,2021-02-16,2021-02-16,2021-02-16,3.6
003130,2022-03-30,2022-03-30,,2022-03-30,2022-03-30,2022-03-30,2022-03-30,3.7
003133,2021-05-22,2021-05-22,,2021-05-22,2021-05-22,2021-05-22,2021-05-22,2.5
003136,2022-11-09,2022-11-09,,2022-11-09,2022-11-09,2022-11-09,2022-11-09,2.2
003140,2021-07-12,2021-07-12,2,2021-07-12,2021-07-12,2021-07-12,2021-07-12,2.8
003143,2021-12-11,2020-12-12,2,2021-12-11,2021-12-12,2021-12-12,2021-12-12,3.5
003146,2021-04-22,2021-04-22,,2021-04-22,2021-04-22,2021-04-22,2021-04-22,3.2
003149,2022-01-14,2022-01-14,,2022-01-14,2022-01-14,2022-01-14,2022-01-14,2.0
003153,2021-06-30,2021-06-30,,2021-06-30,2021-06-30,2021-06-30,2021-06-30,3.1
003156,2021-10-26,2021-10-26,,2021-10-26,2021-10-26,2021-10-26,2021-10-26,2.3
003159,2020-04-23,2020-04-23,,2020-04-23,2020-04-23,2020-04-23,2020-04-23,2.9
003162,2021-09-20,2021-09-20,,2021-09-20,2021-09-20,2021-09-20,2021-09-20,1.8
003165,2021-09-17,NONE,,NONE,NONE,NONE,NONE,26.5
003168,2021-09-18,2021-09-18,,2021-09-18,2021-09-18,2021-09-18,2021-09-18,3.0
003172,2021-06-20,2020-06-21,d,2020-06-21,2020-06-21,2020-06-21,2020-06-21,11.6
003176,2021-04-30,2021-04-30,,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2.5
003179,2021-07-08,2021-07-08,,2021-07-08,2021-07-08,2021-07-08,2021-07-08,2.2
003183,2021-03-26,2021-03-26,,2021-03-26,2021-03-26,2021-03-26,2021-03-26,1.7
003186,2021-10-21,2021-10-21,2,2021-10-21,2021-10-21,2021-10-21,2021-10-21,2.6
003189,2022-08-16,2022-08-16,,2022-08-16,2022-08-16,2022-08-16,2022-08-16,3.0
003193,2021-07-13,2021-02-10,,2021-02-10,2021-02-10,2021-02-10,2021-02-10,10.0
003196,2022-11-05,2022-11-05,,2022-11-05,2022-11-05,2022-11-05,2022-11-05,2.9
003200,2022-09-21,2022-09-21,,2022-09-21,2022-09-21,2022-09-21,2022-09-21,2.6
003203,2021-10-NONE,2021-10-NONE,,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-10-NONE,2.0
003207,2021-07-20,2021-07-20,,2021-07-20,2021-07-20,2021-07-20,2021-07-20,2.4
003210,2022-12-02,2022-12-02,,2022-12-02,2022-12-02,2022-12-02,2022-12-02,5.3
003213,2024-01-12,2024-01-12,,2024-01-12,2024-01-12,2024-01-12,2024-01-12,7.1
003216,2022-01-15,2022-01-15,,2022-01-15,2022-01-15,2022-01-15,2022-01-15,2.7
003219,2021-03-16,2021-03-16,,2021-03-16,2021-03-16,2021-03-16,2021-03-16,4.4
003222,2022-06-14,2022-06-14,,2022-06-14,2022-06-14,2022-06-14,2022-06-14,1.7
003225,2021-08-21,2020-02-20,2,2021-08-21,2021-08-21,2021-08-21,2021-08-21,2.9
003229,2022-07-NONE,2022-07-NONE,,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2.3
003232,2021-09-21,2021-09-21,,2021-09-21,2021-09-21,2021-09-21,2021-09-21,2.2
003236,2021-03-30,2021-03-30,,2021-03-30,2021-03-30,2021-03-30,2021-03-30,1.6
003240,2021-11-06,2020-01-04,2,2021-11-06,2021-11-06,2021-11-06,2021-11-06,2.3
003243,2021-07-NONE,NONE-07-21,,NONE-07-21,NONE-07-21,NONE-07-21,NONE-07-21,5.9
003247,2023-01-17,2023-01-17,,2023-01-17,2023-01-17,2023-01-17,2023-01-17,12.4
003251,2023-04-NONE,2023-04-NONE,,2023-04-NONE,2023-04-NONE,2023-04-NONE,2023-04-NONE,4.1
003254,2021-11-05,2021-11-05,,2021-11-05,2021-11-05,2021-11-05,2021-11-05,2.5
003258,2021-07-28,2021-07-28,,2021-07-28,2021-07-28,2021-07-28,2021-07-28,3.4
003261,2022-07-29,2022-07-29,,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2.3
003264,2021-09-13,2021-09-13,,2021-09-13,2021-09-13,2021-09-13,2021-09-13,2.8
003268,2022-05-05,2022-05-05,,2022-05-05,2022-05-05,2022-05-05,2022-05-05,5.3
003271,2021-07-07,2021-07-07,,2021-07-07,2021-07-07,2021-07-07,2021-07-07,6.5
003274,2021-08-20,2021-08-20,,2021-08-20,2021-08-20,2021-08-20,2021-08-20,3.9
003277,NONE-04-05,NONE-04-05,,NONE-04-05,NONE-04-05,NONE-04-05,NONE-04-05,3.2
003280,2023-07-31,2023-07-31,,2023-07-31,2023-07-03,2023-07-31,2023-07-03,4.6
003283,2021-09-10,2021-09-10,,2021-09-10,2021-09-10,2021-09-10,2021-09-10,23.6
003287,2021-09-25,2021-09-02,2,2021-09-21,2021-09-25,2021-09-25,2021-09-25,3.6
003290,2022-12-22,2022-12-22,,2022-12-22,2022-12-22,2022-12-22,2022-12-22,2.5
003296,2021-11-26,2021-11-26,2,2021-11-26,2021-11-26,2021-11-26,2021-11-26,3.7
003299,2022-10-NONE,2022-10-NONE,,2022-10-NONE,2022-10-NONE,2022-10-NONE,2022-10-NONE,8.6
003302,2023-02-06,2023-02-06,,2023-02-06,2023-02-06,2023-02-06,2023-02-06,6.7
003309,2020-08-29,2020-08-29,,2020-08-29,2020-08-29,2020-08-29,2020-08-29,2.7
003314,2021-07-05,2021-07-05,,2021-07-05,2021-07-05,2021-07-05,2021-07-05,9.0
003318,2021-10-20,NONE-10-20,,2021-10-20,2021-10-20,2021-10-20,2021-10-20,2.0
003323,2021-05-24,2021-05-24,,2021-05-24,2021-05-24,2021-05-24,2021-05-24,3.1
003327,2024-06-05,2026-02-08,,2026-02-08,2026-02-08,2026-02-08,2026-02-08,11.8
003330,2021-11-03,2021-01-03,,2021-11-03,2021-11-03,2021-11-03,2021-11-03,3.7
003334,2021-10-30,2021-10-30,,2021-10-30,2021-10-30,2021-10-30,2021-10-30,1.9
003337,2021-06-01,NONE-06-01,,NONE-06-01,NONE-06-01,NONE-06-01,NONE-06-01,4.5
003340,2022-09-29,2022-09-29,,2022-09-29,2022-09-29,2022-09-29,2022-09-29,10.4
003343,2023-12-30,2023-12-30,,2023-12-30,2023-12-30,2023-12-30,2023-12-30,5.7
003348,2027-07-13,NONE-07-27,d,NONE-07-27,NONE-07-27,NONE-07-27,NONE-07-27,16.9
003351,2025-12-10,2025-10-22,,2025-10-22,2025-10-22,2025-10-22,2025-10-22,15.7
