image_id,label,old,base,keep,keep_sp,sec
000903,2021-08-31,2021-08-31,2021-08-31,2021-08-31,2021-08-31,2.2
000906,2022-01-NONE,2022-10-15,2022-10-15,2022-10-15,2022-10-15,2.8
000909,2021-09-20,2021-09-20,2021-09-20,2021-09-20,2021-09-20,1.5
000912,2022-05-05,2022-05-05,2022-05-05,2022-05-05,2022-05-05,3.5
000915,2021-07-21,2021-07-21,2021-07-21,2021-07-21,2021-07-21,4.5
000918,2021-09-17,2020-04-20,2020-04-20,2020-04-20,2020-04-20,7.7
000921,2022-02-26,2022-02-26,2022-02-26,2022-02-26,2022-02-26,2.9
000924,NONE-02-02,2018-02-02,2018-02-02,2018-02-02,2018-02-02,2.1
000927,2021-08-23,2021-01-08,2021-01-08,2021-08-23,2021-08-23,3.2
000930,2021-07-29,2021-07-29,2021-07-29,2021-07-29,2021-07-29,2.2
000933,2021-05-26,NONE,NONE,NONE,NONE,7.7
000939,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2.1
000944,2021-07-03,2021-07-03,2021-07-03,2021-07-03,2021-07-03,5.4
000947,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2.4
000952,2021-04-05,2021-04-05,2021-04-05,2021-04-05,2021-04-05,2.7
000959,2022-07-19,2022-07-19,2022-07-19,2022-07-19,2022-07-19,11.4
000962,2023-10-21,2023-10-21,2023-10-21,2023-10-21,2023-10-21,2.8
000966,2021-08-10,2021-08-10,2021-08-10,2021-08-10,2021-08-10,4.9
000969,2022-06-30,2022-06-30,2022-06-30,2022-06-30,2022-06-30,6.7
000972,2021-06-25,2021-06-25,2021-06-25,2021-06-25,2021-06-25,3.0
000975,2023-08-03,2023-08-03,2023-08-03,2023-08-03,2023-08-03,3.2
000978,2021-03-11,2022-02-29,2022-02-29,2022-02-29,2022-02-29,14.9
000983,2021-08-20,2021-08-20,2021-08-20,2021-08-20,2021-08-20,6.6
000986,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2021-12-28,1.7
000989,2020-07-21,NONE,NONE,NONE,NONE,32.8
000992,2021-03-04,2021-03-04,2021-03-04,2021-03-04,2021-03-04,7.3
000995,NONE-02-18,NONE,NONE,NONE,NONE,9.2
001000,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2021-09-07,4.5
001003,2022-08-24,NONE,NONE,NONE,NONE,7.6
001008,2022-11-24,2022-11-24,2022-11-24,2022-11-24,2022-11-24,2.8
001011,2021-08-09,2021-08-09,2021-08-09,2021-08-09,2021-08-09,2.2
001016,2021-02-21,2021-02-21,2021-02-21,2021-02-21,2021-02-21,2.6
001019,2021-05-15,NONE,NONE,NONE,NONE,7.9
001022,2021-06-28,NONE,NONE,NONE,NONE,13.3
001025,2020-12-09,2020-12-09,2020-12-09,2020-12-09,2020-12-09,40.1
001030,2022-10-NONE,2022-10-01,2022-10-01,2022-10-01,2022-10-01,4.3
001033,2019-07-16,2019-07-16,2019-07-16,2019-07-16,2019-07-16,2.4
001038,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2.2
001041,2022-04-15,2022-04-15,2022-04-15,2022-04-15,2022-04-15,4.5
001044,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2.8
001047,2021-05-12,2021-05-12,2021-05-12,2021-05-12,2021-05-12,2.3
001050,2022-01-06,2022-01-06,2022-01-06,2022-01-06,2022-01-06,4.5
001053,2022-09-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,10.8
001056,2022-05-27,2022-05-27,2022-05-27,2022-05-27,2022-05-27,4.1
001059,2021-10-14,2021-10-14,2021-10-14,2021-10-14,2021-10-14,3.1
001065,2022-05-04,2022-05-04,2022-05-04,2022-05-04,2022-05-04,7.8
001068,2021-03-15,2021-03-15,2021-03-15,2021-03-15,2021-03-15,2.1
001071,NONE-01-24,NONE-01-24,NONE-01-24,NONE-01-24,NONE-01-24,3.0
001074,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2021-09-30,17.7
001077,2021-07-31,2021-07-31,2021-07-31,2021-07-31,2021-07-31,2.1
001080,2021-10-13,2021-10-13,2021-10-13,2021-10-13,2021-10-13,5.7
001083,2021-07-09,2021-07-09,2021-07-09,2021-07-09,2021-07-09,3.2
001086,2023-10-09,2023-10-09,2023-10-09,2023-10-09,2023-10-09,2.1
001089,2023-08-05,2023-08-05,2023-08-05,2023-08-05,2023-08-05,4.2
001102,2021-03-14,2021-03-14,2021-03-14,2021-03-14,2021-03-14,4.1
001107,2021-02-28,2021-02-28,2021-02-28,2021-02-28,2021-02-28,2.5
001110,2021-03-22,2021-03-02,2021-03-02,2021-03-02,2021-03-02,2.5
001113,2023-11-15,2023-11-15,2023-11-15,2023-11-15,2023-11-15,2.6
001116,2022-01-12,2022-01-12,2022-01-12,2028-12-01,2028-12-01,2.3
001119,2021-12-26,2021-12-16,2021-12-16,2021-12-16,2021-12-16,1.9
001122,2023-01-10,2023-01-10,2023-01-10,2023-01-10,2023-01-10,5.4
001126,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2.9
001131,NONE-02-12,NONE-02-12,NONE-02-12,NONE-02-12,NONE-02-12,6.1
001136,2022-09-24,NONE,NONE,NONE,NONE,9.3
001139,2021-02-28,2021-02-28,2021-02-28,2021-02-28,2021-02-28,2.3
001143,2021-06-26,2021-06-28,2021-06-28,2021-06-28,2021-06-28,3.1
001148,2022-07-31,2022-07-31,2022-07-31,2022-07-31,2022-07-31,3.4
001151,2021-09-18,2021-09-18,2021-09-18,2021-09-18,2021-09-18,2.4
001154,2021-09-21,2021-09-21,2021-09-21,2021-09-21,2021-09-21,19.8
001157,2021-02-07,2021-02-07,2021-02-07,2021-02-07,2021-02-07,2.8
001160,2021-04-23,2021-04-23,2021-04-23,2021-04-23,2021-04-23,1.9
001163,2021-12-06,2021-12-06,2021-12-06,2021-12-06,2021-12-06,2.9
001166,2022-01-20,NONE,NONE,NONE,NONE,41.8
001169,2021-08-31,2021-08-31,2021-08-31,2021-08-31,2021-08-31,3.1
001172,2021-09-NONE,2021-09-NONE,2021-09-NONE,2021-09-NONE,2021-09-NONE,5.6
001175,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2021-09-07,3.7
001178,2021-12-01,NONE,NONE,NONE,NONE,10.3
001181,2022-04-14,2022-04-14,2022-04-14,2022-04-14,2022-04-14,3.0
001184,2021-10-08,2021-10-08,2021-10-08,2021-10-08,2021-10-08,1.9
001191,2020-12-08,2020-12-08,2020-12-08,2020-12-08,2020-12-08,3.7
001196,2021-10-18,2021-10-18,2021-10-18,2021-10-18,2021-10-18,7.8
001201,2022-07-16,2022-07-16,2022-07-16,2022-07-16,2022-07-16,3.6
001204,2023-02-28,2023-02-28,2023-02-28,2023-02-28,2023-02-28,2.9
001207,2020-08-18,2020-08-18,2020-08-18,2020-08-18,2020-08-18,4.8
001210,2021-08-03,2021-08-03,2021-08-03,2021-08-03,2021-08-03,1.9
001213,2021-05-15,2021-05-15,2021-05-15,2021-05-15,2021-05-15,6.9
001216,2021-06-13,2021-06-13,2021-06-13,2021-06-13,2021-06-13,2.8
001219,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,1.9
001222,2021-11-10,2021-11-10,2021-11-10,2021-11-10,2021-11-10,4.6
001229,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,4.4
001232,2021-05-05,2021-05-05,2021-05-05,2021-05-05,2021-05-05,7.0
001236,NONE-01-28,NONE-01-28,NONE-01-28,NONE-01-28,NONE-01-28,4.7
001239,2020-12-19,2020-12-19,2020-12-19,2020-12-19,2020-12-19,5.3
001242,2022-06-13,2022-06-13,2022-06-13,2022-06-13,2022-06-13,5.0
001245,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,4.0
001252,2021-08-19,2021-08-19,2021-08-19,2021-08-19,2021-08-19,4.7
001255,2019-09-13,2019-09-13,2019-09-13,2019-09-13,2019-09-13,4.3
001258,2022-03-15,2022-03-15,2022-03-15,2022-03-15,2022-03-15,20.9
001261,2021-03-25,NONE,NONE,NONE,NONE,49.9
001264,2022-12-03,2022-12-03,2022-12-03,2022-12-03,2022-12-03,8.0
001267,2022-09-05,2022-09-05,2022-09-05,2022-09-05,2022-09-05,9.4
001271,2023-07-08,2023-07-08,2023-07-08,2023-07-08,2023-07-08,5.9
001274,2022-06-17,2022-06-17,2022-06-17,2022-06-17,2022-06-17,10.1
001277,2021-11-04,2021-11-04,2021-11-04,2021-11-04,2021-11-04,3.7
001281,2025-08-05,2025-08-05,2025-08-05,2025-08-05,2025-08-05,6.3
001284,2022-04-23,2022-04-23,2022-04-23,2022-04-23,2022-04-23,4.7
001287,2023-10-01,2023-10-01,2023-10-01,2023-10-01,2023-10-01,6.3
001290,2024-11-21,2024-01-21,2024-01-21,2024-11-21,2024-11-21,4.0
001294,2021-11-NONE,2021-11-NONE,2021-11-NONE,2021-11-NONE,2021-11-NONE,6.9
001297,2023-11-NONE,2023-11-NONE,2023-11-NONE,2023-11-NONE,2023-11-NONE,11.5
001300,2021-07-28,2021-07-28,2021-07-28,2021-07-28,2021-07-28,4.6
001305,2021-04-12,2021-04-01,2021-04-01,2021-04-01,2021-04-01,6.8
001308,2022-11-06,NONE,NONE,NONE,NONE,16.3
001311,2022-10-20,2022-10-20,2022-10-20,2022-10-20,2022-10-20,3.3
001314,2022-01-15,2022-01-15,2022-01-15,2022-01-15,2022-01-15,6.4
001319,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,15.0
001322,2022-02-15,2022-02-15,2022-02-15,2022-02-15,2022-02-15,7.1
001327,2021-07-19,2021-07-19,2021-07-19,2021-07-19,2021-07-19,7.8
001330,2021-03-05,2022-03-05,2022-03-05,2022-03-05,2022-03-05,6.7
001333,2021-12-NONE,2021-12-NONE,2021-12-NONE,2021-12-NONE,2021-12-NONE,6.2
001336,2021-07-04,2021-07-04,2021-07-04,2021-07-04,2021-07-04,8.7
001339,2021-06-08,2021-06-08,2021-06-08,2021-06-08,2021-06-08,7.9
001344,2021-08-10,2022-11-02,2022-11-02,2022-11-02,2022-11-02,12.8
001347,2021-10-31,2021-10-31,2021-10-31,2021-10-31,2021-10-31,3.4
001350,2021-08-21,2021-08-21,2021-08-21,2021-08-21,2021-08-21,5.0
001353,2022-06-27,2022-06-27,2022-06-27,2022-06-27,2022-06-27,3.2
001357,NONE-08-20,2022-08-NONE,2022-08-NONE,2022-08-NONE,2022-08-NONE,8.0
001360,2021-09-02,NONE-09-21,NONE-09-21,NONE-09-21,NONE-09-21,9.1
001363,2021-04-NONE,2021-10-13,2021-10-13,2021-10-13,2021-10-13,27.0
001368,2021-08-19,NONE,NONE,NONE,NONE,28.7
001371,2022-04-27,2022-04-27,2022-04-27,2022-04-27,2022-04-27,5.9
001374,2022-05-NONE,2022-05-NONE,2022-05-NONE,2022-05-NONE,2022-05-NONE,6.6
001377,2021-12-02,NONE,NONE,NONE,NONE,16.8
001380,2021-04-09,2021-04-09,2021-04-09,2021-04-09,2021-04-09,6.7
001383,2023-01-05,NONE,NONE,NONE,NONE,29.8
001386,2022-04-25,2022-04-25,2022-04-25,2022-04-25,2022-04-25,4.0
001389,2021-06-20,2021-06-20,2021-06-20,2021-06-20,2021-06-20,5.1
001392,2021-02-25,2021-02-25,2021-02-25,2021-02-25,2021-02-25,4.8
001395,2021-09-01,NONE,NONE,NONE,NONE,24.3
001398,2021-07-23,2021-07-23,2021-07-23,2021-07-23,2021-07-23,9.3
001401,2022-01-29,2022-08-NONE,2022-08-NONE,2022-08-NONE,2022-08-NONE,27.1
001404,2021-01-27,2021-01-27,2021-01-27,2021-01-27,2021-01-27,16.4
001407,2021-07-31,2031-07-21,2031-07-21,2031-07-21,2031-07-21,2.5
001410,2021-05-25,2021-05-05,2021-05-05,2021-05-05,2021-05-05,29.4
001413,2021-07-23,2021-07-23,2021-07-23,2021-07-23,2021-07-23,11.9
001417,2021-11-05,2021-11-05,2021-11-05,2021-11-05,2021-11-05,4.1
001420,2021-07-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,2.7
001423,2021-11-NONE,2021-11-17,2021-11-17,2021-11-17,2021-11-17,5.2
001428,2020-08-12,2020-08-12,2020-08-12,2020-08-12,2020-08-12,6.7
001431,2021-08-19,2021-08-01,2021-08-01,2021-08-01,2021-08-01,12.8
001434,2021-10-04,2021-10-04,2021-10-04,2021-10-04,2021-10-04,3.1
001437,2021-08-29,2021-08-29,2021-08-29,2021-08-29,2021-08-29,3.2
001440,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2021-09-03,3.7
001443,2021-09-06,2021-09-06,2021-09-06,2021-09-06,2021-09-06,3.1
001446,2021-10-28,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-10-NONE,5.5
001449,2022-10-28,2022-10-28,2022-10-28,2022-10-28,2022-10-28,2.3
001452,2022-09-13,2021-08-07,2021-08-07,2021-08-07,2021-08-07,5.0
001455,2022-04-02,2022-01-02,2022-01-02,2022-04-02,2022-04-02,7.2
001458,2022-10-29,2022-10-29,2022-10-29,2022-10-29,2022-10-29,1.8
001461,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2022-01-20,5.3
001464,2022-11-18,2022-11-18,2022-11-18,2022-11-18,2022-11-18,4.1
001467,2020-11-03,2031-01-16,2031-01-16,2031-01-16,2031-01-16,22.7
001470,2021-12-29,2021-12-29,2021-12-29,2021-12-29,2021-12-29,4.6
001473,2022-02-17,2022-02-17,2022-02-17,2022-02-17,2022-02-17,3.2
001478,2022-08-27,2022-08-27,2022-08-27,2022-08-27,2022-08-27,4.7
001481,NONE-01-31,NONE,NONE,NONE,NONE,25.5
001484,2022-09-28,2022-09-28,2022-09-28,2022-09-28,2022-09-28,2.8
001487,2022-12-08,2022-01-08,2022-01-08,2022-01-08,2022-01-08,2.4
001491,2023-07-08,2023-07-08,2023-07-08,2023-07-08,2023-07-08,7.6
001494,2023-08-17,NONE,NONE,NONE,NONE,16.9
001497,2022-09-18,2022-09-18,2022-09-18,2022-09-18,2022-09-18,4.2
001500,2021-09-23,2021-09-23,2021-09-23,2021-09-23,2021-09-23,1.7
001503,2021-06-24,2021-06-24,2021-06-24,2021-06-24,2021-06-24,2.0
001506,2021-02-19,2021-02-19,2021-02-19,2021-02-19,2021-02-19,5.6
001509,2021-10-19,2021-10-19,2021-10-19,2021-10-19,2021-10-19,6.4
001512,2018-05-16,2018-05-16,2018-05-16,2018-05-16,2018-05-16,1.9
001515,2022-08-16,2022-08-18,2022-08-18,2022-08-18,2022-08-18,3.3
001518,2022-12-07,2022-12-07,2022-12-07,2022-12-07,2022-12-07,2.5
001521,2021-07-08,NONE,NONE,NONE,NONE,19.4
001526,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,5.8
001529,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2021-02-11,2.7
001532,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,4.6
001535,2022-07-11,2022-07-11,2022-07-11,2022-07-11,2022-07-11,3.6
001539,2022-01-18,2022-01-18,2022-01-18,2022-01-18,2022-01-18,5.5
001544,2021-08-02,2021-08-02,2021-08-02,2021-08-02,2021-08-02,3.2
001547,2021-07-04,2021-07-04,2021-07-04,2021-07-04,2021-07-04,5.8
001551,2021-10-09,2021-10-09,2021-10-09,2021-10-09,2021-10-09,2.5
001554,2020-06-03,2020-06-03,2020-06-03,2020-06-03,2020-06-03,1.9
001559,2024-12-21,2024-12-21,2024-12-21,2024-12-21,2024-12-21,5.1
001562,2022-06-11,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2.0
001567,2020-04-23,2020-01-15,2020-01-15,2020-01-15,2020-01-15,7.8
001570,2021-11-30,2021-11-30,2021-11-30,2021-11-30,2021-11-30,3.1
001573,2022-01-06,2022-01-06,2022-01-06,2022-01-06,2022-01-06,3.5
001576,2022-03-27,2022-03-27,2022-03-27,2022-03-27,2022-03-27,5.2
001579,2022-11-02,2022-11-02,2022-11-02,2022-11-02,2022-11-02,1.9
001582,2021-11-05,2021-11-05,2021-11-05,2021-11-05,2021-11-05,2.1
001585,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,4.2
001588,2023-01-09,2023-01-09,2023-01-09,2023-01-09,2023-01-09,2.7
001591,2021-02-18,NONE,NONE,NONE,NONE,9.3
001594,2021-12-13,2021-12-13,2021-12-13,2021-12-13,2021-12-13,2.9
001600,2021-02-08,2021-02-08,2021-02-08,2021-02-08,2021-02-08,2.7
001603,2021-02-24,2021-02-24,2021-02-24,2021-02-24,2021-02-24,3.5
001606,2021-04-03,2021-04-03,2021-04-03,2021-04-03,2021-04-03,3.6
001609,2021-06-29,2021-06-29,2021-06-29,2021-06-29,2021-06-29,2.3
001612,2022-02-25,2022-02-25,2022-02-25,2022-02-25,2022-02-25,1.4
001615,2020-09-03,2020-09-03,2020-09-03,2020-09-03,2020-09-03,3.0
001618,2023-10-06,2023-10-06,2023-10-06,2023-10-06,2023-10-06,1.8
001621,2022-07-19,2022-07-19,2022-07-19,2022-07-19,2022-07-19,2.3
001624,2022-04-26,2022-04-26,2022-04-26,2022-04-26,2022-04-26,1.5
001627,2021-07-03,2022-07-05,2022-07-05,2022-07-05,2022-07-05,3.3
001630,2022-10-21,2022-10-21,2022-10-21,2022-10-21,2022-10-21,2.3
001633,2021-05-12,2021-05-12,2021-05-12,2021-05-12,2021-05-12,4.1
001637,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2021-04-12,1.8
001640,2021-02-28,2021-02-28,2021-02-28,2021-02-28,2021-02-28,9.3
001643,2021-10-16,2021-10-16,2021-10-16,2021-10-16,2021-10-16,4.0
001646,2021-10-12,NONE,NONE,NONE,NONE,7.2
001649,2019-08-18,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2.1
001652,2021-03-09,2021-03-09,2021-03-09,2021-03-09,2021-03-09,2.1
001655,2019-09-12,2019-09-12,2019-09-12,2019-09-12,2019-09-12,5.4
001658,2021-10-20,2021-10-20,2021-10-20,2021-10-20,2021-10-20,3.9
001661,2022-04-26,2022-04-26,2022-04-26,2022-04-26,2022-04-26,2.2
001664,2020-08-29,2020-08-29,2020-08-29,2020-08-29,2020-08-29,3.5
001667,2021-09-14,2021-09-14,2021-09-14,2021-09-14,2021-09-14,4.2
001672,2021-05-19,2021-05-19,2021-05-19,2021-05-19,2021-05-19,2.2
001675,2021-03-15,2021-03-15,2021-03-15,2021-03-15,2021-03-15,3.1
001678,2021-11-28,2021-11-28,2021-11-28,2021-11-28,2021-11-28,1.9
001683,2021-11-14,2021-11-14,2021-11-14,2021-11-14,2021-11-14,2.4
001687,2020-11-27,2020-11-27,2020-11-27,2020-11-27,2020-11-27,2.0
001690,2020-08-16,2020-08-16,2020-08-16,2020-08-16,2020-08-16,4.8
001693,2021-07-03,2021-07-03,2021-07-03,2021-07-03,2021-07-03,1.9
001696,2022-06-23,2022-06-23,2022-06-23,2022-06-23,2022-06-23,1.5
001699,2021-12-22,2021-12-22,2021-12-22,2021-12-22,2021-12-22,3.2
001702,2021-05-17,2021-05-17,2021-05-17,2021-05-17,2021-05-17,3.1
001705,2021-06-04,2021-06-04,2021-06-04,2021-06-04,2021-06-04,3.5
001708,2021-05-02,2021-05-02,2021-05-02,2021-05-02,2021-05-02,2.8
001714,2021-09-08,2021-09-08,2021-09-08,2021-09-08,2021-09-08,5.8
001717,2021-02-08,2021-02-08,2021-02-08,2021-02-08,2021-02-08,6.6
001720,2021-03-11,2021-03-11,2021-03-11,2021-03-11,2021-03-11,2.8
001725,2021-02-16,2021-02-16,2021-02-16,2021-02-16,2021-02-16,2.3
001728,2021-02-08,2021-02-08,2021-02-08,2021-02-08,2021-02-08,1.9
001731,2021-10-02,2021-10-02,2021-10-02,2021-10-02,2021-10-02,1.7
001734,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2.2
001737,2021-02-08,2021-02-08,2021-02-08,2021-02-08,2021-02-08,1.7
001740,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2.4
001743,2021-10-26,2021-10-26,2021-10-26,2021-10-26,2021-10-26,3.1
001751,2021-06-28,2021-06-28,2021-06-28,2021-06-28,2021-06-28,3.0
001754,2021-12-05,2021-12-05,2021-12-05,2021-12-05,2021-12-05,1.6
001758,2023-03-09,2023-03-09,2023-03-09,2023-03-09,2023-03-09,4.2
001761,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2.6
001764,2021-12-23,2021-12-23,2021-12-23,2021-12-23,2021-12-23,3.4
001769,2021-12-22,2021-12-02,2021-12-02,2021-12-02,2021-12-02,3.2
001774,2021-04-02,2021-04-02,2021-04-02,2021-04-02,2021-04-02,2.1
001777,2021-04-05,2021-04-05,2021-04-05,2021-04-05,2021-04-05,3.8
001782,2022-10-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,4.7
001785,2021-09-19,2021-09-19,2021-09-19,2021-09-19,2021-09-19,2.0
001788,2020-12-NONE,NONE-12-20,NONE-12-20,NONE-12-20,NONE-12-20,3.9
001791,2020-08-13,2020-08-01,2020-08-01,2020-08-01,2020-08-01,4.9
001794,2021-11-07,2021-11-07,2021-11-07,2021-11-07,2021-11-07,3.2
001798,2021-10-10,2021-10-14,2021-10-14,2021-10-14,2021-10-14,1.8
001801,2021-03-05,2021-03-05,2021-03-05,2021-03-05,2021-03-05,4.0
001804,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2.2
001811,2023-10-22,2023-10-02,2023-10-02,2023-10-02,2023-10-02,4.3
001816,2021-04-14,2021-04-14,2021-04-14,2021-04-14,2021-04-14,15.1
001821,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,7.1
001824,2021-09-07,2021-09-07,2021-09-07,2021-09-07,2021-09-07,5.1
001827,2021-11-28,2021-11-28,2021-11-28,2021-11-28,2021-11-28,2.8
001830,2020-12-NONE,2020-12-NONE,2020-12-NONE,2020-12-NONE,2020-12-NONE,2.8
001834,2022-07-12,2022-07-12,2022-07-12,2022-07-12,2022-07-12,4.6
001837,2021-10-02,2021-10-02,2021-10-02,2021-10-02,2021-10-02,3.0
001840,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2.6
001843,2021-05-NONE,2021-05-NONE,2021-05-NONE,2021-05-NONE,2021-05-NONE,3.7
001846,2021-09-23,2023-12-09,2023-12-09,2023-12-09,2023-12-09,1.8
001849,2021-11-18,2021-11-18,2021-11-18,2021-11-18,2021-11-18,6.3
001852,2022-08-13,NONE,NONE,NONE,NONE,17.6
001855,2023-10-28,2023-10-28,2023-10-28,2023-10-28,2023-10-28,10.1
001858,2022-07-17,2022-07-17,2022-07-17,2022-07-17,2022-07-17,2.3
001861,2023-06-18,2023-06-18,2023-06-18,2023-06-18,2023-06-18,7.1
001864,2023-08-04,NONE,NONE,NONE,NONE,15.1
001867,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2022-07-NONE,2.6
001873,2022-10-14,2022-10-14,2022-10-14,2022-10-14,2022-10-14,2.9
001876,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2021-09-30,4.3
001879,2021-09-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,7.5
001882,2021-06-20,2021-06-20,2021-06-20,2021-06-20,2021-06-20,1.8
001887,2023-08-22,2023-08-22,2023-08-22,2023-08-22,2023-08-22,2.5
001890,2021-08-31,2021-08-31,2021-08-31,2021-08-31,2021-08-31,2.5
001893,2021-03-19,2021-03-19,2021-03-19,2021-03-19,2021-03-19,3.2
001896,2021-03-17,2021-03-17,2021-03-17,2021-03-17,2021-03-17,1.9
001899,2021-11-29,NONE-12-17,NONE-12-17,NONE-12-17,NONE-12-17,10.1
001902,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,1.9
001907,2021-08-16,2021-08-16,2021-08-16,2021-08-16,2021-08-16,3.5
001911,2021-05-21,2021-05-21,2021-05-21,2021-05-21,2021-05-21,3.5
001914,2021-09-14,2021-09-14,2021-09-14,2021-09-14,2021-09-14,3.1
001917,2021-05-25,2021-05-25,2021-05-25,2021-05-25,2021-05-25,1.6
001920,2022-10-15,2022-10-15,2022-10-15,2022-10-15,2022-10-15,12.2
001924,2022-01-21,NONE,NONE,NONE,NONE,19.3
001927,2021-04-27,2021-04-27,2021-04-27,2021-04-27,2021-04-27,2.5
001930,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2.7
001933,2022-01-22,2022-01-22,2022-01-22,2022-01-22,2022-01-22,1.6
001936,2021-12-21,2021-12-21,2021-12-21,2021-12-21,2021-12-21,3.0
001939,2021-03-14,2021-03-14,2021-03-14,2021-03-14,2021-03-14,2.1
001942,2022-05-27,2021-12-20,2021-12-20,2021-12-20,2021-12-20,2.2
001945,2021-08-NONE,NONE,NONE,NONE,NONE,23.6
001950,2023-07-16,2023-07-16,2023-07-16,2023-07-16,2023-07-16,5.1
001953,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-01-04,2021-01-04,33.7
001956,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-10-NONE,2021-10-NONE,3.9
001959,2020-11-13,2020-11-13,2020-11-13,2020-11-13,2020-11-13,3.5
001962,2027-03-21,2022-10-12,2022-10-12,2027-03-21,2027-03-21,2.3
001967,2022-08-24,2022-08-24,2022-08-24,2022-08-24,2022-08-24,2.3
001970,2021-06-18,2021-06-18,2021-06-18,2021-06-18,2021-06-18,2.3
001973,2023-03-15,2023-03-15,2023-03-15,2023-03-15,2023-03-15,2.8
001976,2026-02-21,NONE,NONE,NONE,NONE,19.0
001979,2020-11-04,NONE,NONE,NONE,NONE,5.5
001982,2021-10-20,2021-10-20,2021-10-20,2021-10-20,2021-10-20,1.9
001985,2022-01-19,2022-01-19,2022-01-19,2022-01-19,2022-01-19,2.2
001988,2021-12-28,NONE,NONE,NONE,NONE,14.8
001991,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2021-12-28,7.1
001994,2021-10-29,2021-10-29,2021-10-29,2021-10-29,2021-10-29,5.3
001997,2021-12-27,2021-12-27,2021-12-27,2021-12-27,2021-12-27,6.2
002000,2021-04-24,2021-04-24,2021-04-24,2021-04-24,2021-04-24,4.6
002003,2022-05-15,2022-05-15,2022-05-15,2022-05-15,2022-05-15,2.4
002006,2022-07-27,2022-07-27,2022-07-27,2022-07-27,2022-07-27,2.3
002009,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2.5
002012,2020-06-30,NONE,NONE,NONE,NONE,7.0
002015,2023-06-28,2023-08-28,2023-08-28,2023-08-28,2023-08-28,3.5
002018,2021-10-23,2021-10-23,2021-10-23,2021-10-23,2021-10-23,2.2
002021,2022-04-09,2022-04-09,2022-04-09,2022-04-09,2022-04-09,7.1
002024,2020-11-10,2020-11-10,2020-11-10,2020-11-10,2020-11-10,2.8
002027,2020-11-26,2020-11-26,2020-11-26,2020-11-26,2020-11-26,4.6
002030,2019-11-18,2019-11-18,2019-11-18,2019-11-18,2019-11-18,2.2
002033,2022-03-22,2022-03-22,2022-03-22,2022-03-22,2022-03-22,2.8
002036,2020-08-22,2020-08-22,2020-08-22,2020-08-22,2020-08-22,1.7
002039,2021-12-03,2021-12-03,2021-12-03,2021-12-03,2021-12-03,1.7
002042,2020-08-27,2020-08-27,2020-08-27,2020-08-27,2020-08-27,5.1
002045,2021-12-10,2021-12-10,2021-12-10,2021-12-10,2021-12-10,2.6
002048,2021-07-31,2021-07-31,2021-07-31,2021-07-31,2021-07-31,2.1
002051,NONE-04-14,NONE-04-14,NONE-04-14,NONE-04-14,NONE-04-14,2.7
002054,2021-12-NONE,NONE,NONE,NONE,NONE,43.2
