image_id,final_date,conf,kind,src,n_cands,sec,bbox,img_wh,cands
002490,2021-04-18,0.686,YYYY,p1@640,1,1.34,"9,0,617,429",640x640,2021-4-18:YYYY:p1@640:0.69
002491,NONE-08-09,0.474,MMDD,p2,1,8.34,"274,630,493,701",910x1235,None-8-9:MMDD:p2:0.47
002492,2020-01-01,0.167,SP_DMY,p2,1,4.89,"7,400,485,621",640x640,2020-1-1:SP_DMY:p2:0.17
002493,2023-03-10,0.993,YY,p2,4,2.64,"395,902,591,941",1096x1462,2020-8-10:DMY4:p2:1.00|2022-2-10:DMY4:p2:0.97|2023-3-10:YY:p2:0.99|2020-8-10:DMY4:p2:0.99
002494,2022-02-10,0.898,DMY4,p2,4,1.82,"241,400,374,443",640x640,2020-10-2:YYYY:p2:0.90|2020-8-10:DMY4:p2:0.90|2022-2-10:DMY4:p2:0.90|2020-8-10:DMY4:p2:0.97
002495,2021-01-27,0.889,YYYY,p2,1,1.4,"354,417,672,494",1055x1406,2021-1-27:YYYY:p2:0.89
002496,2021-01-27,0.897,YYYY,p2,1,1.11,"208,200,398,244",640x640,2021-1-27:YYYY:p2:0.90
002497,2024-09-NONE,0.937,YYMM,p1@640,1,1.26,"589,576,711,605",981x1308,2024-9-None:YYMM:p1@640:0.94
002499,2021-05-07,0.207,YYYY,p2,1,1.57,"114,201,460,512",640x640,2021-5-7:YYYY:p2:0.21
002500,2021-08-21,0.086,YYYY,p2,1,3.73,"13,154,1375,778",1384x1038,2021-8-21:YYYY:p2:0.09
002501,2021-08-21,0.103,YYYY,p2,1,2.81,"225,98,570,467",640x640,2021-8-21:YYYY:p2:0.10
002502,2022-01-24,0.813,YYYY,p2,1,1.97,"260,1144,832,1200",1077x1436,2022-1-24:YYYY:p2:0.81
002503,2022-01-24,0.82,YYYY,p2,1,1.35,"104,481,346,539",640x640,2022-1-24:YYYY:p2:0.82
002504,2022-01-06,0.758,YYYY,p2,1,1.08,"377,915,646,973",1017x1356,2022-1-6:YYYY:p2:0.76
002505,2022-01-06,0.907,YYYY,p2,1,1.21,"281,447,448,481",640x640,2022-1-6:YYYY:p2:0.91
002506,2021-08-08,0.807,YYYY,p2,1,1.4,"266,270,663,320",899x1198,2021-8-8:YYYY:p2:0.81
002507,2021-08-08,0.669,YYYY,p2,1,1.54,"181,118,464,167",640x640,2021-8-8:YYYY:p2:0.67
002508,2021-11-09,0.953,YYYY,p2,1,1.37,"395,309,1345,453",1487x1115,2021-11-9:YYYY:p2:0.95
002509,2021-11-09,0.929,YYYY,p2,1,1.18,"148,183,563,269",640x640,2021-11-9:YYYY:p2:0.93
002510,2022-03-09,0.967,YYYY,p2,1,1.15,"430,806,621,839",946x1261,2022-3-9:YYYY:p2:0.97
002511,2022-03-09,0.841,YYYY,dilate2/p1@640,1,6.7,"287,390,416,427",640x640,2022-3-9:YYYY:dilate2/p1@640:0.84
002513,2021-11-04,0.879,YYYY,p2,1,1.17,"195,465,395,500",640x640,2021-11-4:YYYY:p2:0.88
002514,2022-02-16,0.821,YYYY,p2,1,1.94,"409,1095,854,1170",1062x1416,2022-2-16:YYYY:p2:0.82
002515,2022-02-16,0.775,YYYY,p2,1,1.54,"291,465,558,526",640x640,2022-2-16:YYYY:p2:0.77
002516,2022-07-20,0.956,YYYY,p2,1,1.24,"419,636,691,707",1105x1474,2022-7-20:YYYY:p2:0.96
002518,2023-01-25,0.993,YYYY,p2,1,2.02,"464,965,701,1025",1036x1381,2023-1-25:YYYY:p2:0.99
002519,2023-01-25,0.957,YYYY,p2,1,1.47,"258,457,406,503",640x640,2023-1-25:YYYY:p2:0.96
002520,2023-10-02,0.993,DMY4,p2,1,1.02,"480,362,643,390",815x1109,2023-10-2:DMY4:p2:0.99
002521,2023-10-02,0.996,DMY4,p2,1,1.16,"396,210,525,235",640x640,2023-10-2:DMY4:p2:1.00
002522,2022-09-14,0.986,YYYY,p2,1,1.49,"271,336,429,381",1040x1387,2022-9-14:YYYY:p2:0.99
002523,2022-09-14,0.981,YYYY,p2,1,1.14,"152,155,468,190",640x640,2022-9-14:YYYY:p2:0.98
002524,2023-01-25,0.999,YYYY,p2,1,0.83,"368,704,539,757",1105x1473,2023-1-25:YYYY:p2:1.00
002525,2023-01-25,0.552,YYYY,p2,1,1.32,"196,243,454,345",640x640,2023-1-25:YYYY:p2:0.55
002526,2023-02-15,0.983,YYYY,p2,1,1.19,"213,524,435,579",972x1296,2023-2-15:YYYY:p2:0.98
002527,2023-02-15,0.999,YYYY,p2,1,1.17,"141,249,283,281",640x640,2023-2-15:YYYY:p2:1.00
002528,2021-10-19,0.898,YYYY,p2,1,2.21,"325,1034,593,1077",994x1326,2021-10-19:YYYY:p2:0.90
002530,2022-01-19,0.956,YYYY,p2,1,2.68,"351,1115,651,1166",1109x1478,2022-1-19:YYYY:p2:0.96
002532,2022-06-30,0.393,YYYY,p2,1,1.96,"342,833,604,891",923x1231,2022-6-30:YYYY:p2:0.39
002533,2022-06-30,0.814,YYYY,p2,1,1.05,"186,425,317,477",640x640,2022-6-30:YYYY:p2:0.81
002534,2021-12-04,0.996,YYYY,p2,1,1.25,"354,427,580,476",1006x1341,2021-12-4:YYYY:p2:1.00
002535,2021-12-04,0.343,YYYY,p2,1,1.52,"189,197,406,326",640x640,2021-12-4:YYYY:p2:0.34
002536,2021-09-22,0.984,DMY4,p2,1,12.38,"379,306,512,333",1113x1484,2021-9-22:DMY4:p2:0.98
002537,2021-09-22,0.955,DMY4,p2,1,7.23,"317,198,431,227",640x640,2021-9-22:DMY4:p2:0.96
002538,2021-08-05,0.457,YYYY,p1@640,1,3.56,"229,688,1046,971",1059x1412,2021-8-5:YYYY:p1@640:0.46
002539,2021-08-05,0.446,YYYY,p1keep/erode2/p1@640,2,8.6,"161,113,640,431",640x640,2021-8-None:YYYYMM:p2:0.41|2021-8-5:YYYY:p1keep/erode2/p1@640:0.45
002540,2021-12-19,0.898,DMY4,p2,1,3.32,"556,1009,917,1050",1103x1471,2021-12-19:DMY4:p2:0.90
002541,2021-12-19,0.929,DMY4,p2,1,3.11,"314,456,522,483",640x640,2021-12-19:DMY4:p2:0.93
002542,2021-10-17,0.941,YYYY,p1@640,1,1.01,"461,475,723,537",1075x1433,2021-10-17:YYYY:p1@640:0.94
002543,NONE-10-17,0.687,MMDD,p2,1,3.49,"100,208,465,472",640x640,None-10-17:MMDD:p2:0.69
002544,2021-03-21,0.589,YYYY,p2,1,13.72,"27,224,502,568",947x1263,2021-3-21:YYYY:p2:0.59
002546,2022-04-NONE,0.857,MMYYYY,p1@640,1,3.56,"196,906,753,980",981x1309,2022-4-None:MMYYYY:p1@640:0.86
002549,2021-04-02,0.603,YY,blur1/p1@640,1,6.69,"101,323,513,391",640x640,2021-4-2:YY:blur1/p1@640:0.60
002550,2021-09-30,0.93,DMY4,p2,1,1.39,"415,411,693,468",940x1253,2021-9-30:DMY4:p2:0.93
002551,2021-09-30,0.836,DMY4,p2,1,1.48,"288,220,475,255",640x640,2021-9-30:DMY4:p2:0.84
002552,2021-01-22,0.823,YY,erode3/p1@640,1,8.86,"134,355,544,430",903x1202,2021-1-22:YY:erode3/p1@640:0.82
002553,2022-01-21,0.828,DDMMYY,p2,1,1.35,"103,236,432,316",640x640,2022-1-21:DDMMYY:p2:0.83
002554,2021-11-18,0.999,DMY4,p2,1,2.11,"582,866,731,901",980x1307,2021-11-18:DMY4:p2:1.00
002555,2021-11-18,0.999,DMY4,p2,1,1.88,"364,429,461,448",640x640,2021-11-18:DMY4:p2:1.00
002556,2021-11-17,0.983,YYYY,p2,1,1.06,"428,698,657,744",1099x1465,2021-11-17:YYYY:p2:0.98
002557,2021-11-17,0.655,YYYY,p2,1,1.47,"62,317,515,564",640x640,2021-11-17:YYYY:p2:0.65
002558,2022-04-01,0.961,YYYY,p2,1,1.48,"371,697,613,757",878x1171,2022-4-1:YYYY:p2:0.96
002559,2022-04-07,0.892,YYYY,p2,1,5.03,"261,383,436,446",640x640,2022-4-7:YYYY:p2:0.89
002560,2022-10-21,0.98,YYYY,p2,1,2.23,"447,1063,684,1100",1052x1403,2022-10-21:YYYY:p2:0.98
002561,NONE-10-21,0.844,MMDD,p1@640,1,2.71,"227,493,504,558",640x640,None-10-21:MMDD:p1@640:0.84
002562,2021-08-29,0.729,DMY4,p2,1,1.74,"336,882,738,942",1033x1377,2021-8-29:DMY4:p2:0.73
002563,2021-08-29,0.787,DMY4,p2,1,1.65,"328,416,493,464",640x640,2021-8-29:DMY4:p2:0.79
002564,2021-09-25,0.998,YYYY,p2,1,3.26,"527,911,769,968",1085x1447,2021-9-25:YYYY:p2:1.00
002565,2021-09-25,0.997,YYYY,p2,1,1.63,"280,412,427,464",640x640,2021-9-25:YYYY:p2:1.00
002566,2021-10-15,0.913,DMY4,p2,2,2.9,"543,895,728,946",1013x1351,2020-3-None:YYMM:p2:0.80|2021-10-15:DMY4:p2:0.91
002567,2021-10-15,0.865,DMY4,p1@640,1,1.8,"67,405,463,469",640x640,2021-10-15:DMY4:p1@640:0.87
002568,2022-04-04,0.945,DMY4,p2,1,0.99,"242,630,576,693",916x1221,2022-4-4:DMY4:p2:0.95
002569,2022-04-04,0.947,DMY4,p2,1,1.12,"249,307,421,350",640x640,2022-4-4:DMY4:p2:0.95
002570,2021-05-07,0.39,YYYY,p2,4,3.97,"407,315,1238,516",1473x1105,2021-1-8:YYYY:p2:0.39|2021-5-7:YYYY:p2:0.39|2021-5-7:YYYY:p2:0.39|2021-1-8:YYYY:p2:0.39
002571,2021-05-07,0.69,YYYY,p1keep/p1@640,3,1.52,"190,177,543,251",640x640,2021-1-8:YYYY:p2:0.58|2021-1-8:YYYY:p2:0.58|2021-5-7:YYYY:p1keep/p1@640:0.69
002572,2021-12-29,0.64,YYYY,p2,1,2.33,"256,1020,817,1073",1098x1464,2021-12-29:YYYY:p2:0.64
002574,2021-12-16,0.965,YYYY,p2,1,1.7,"324,870,623,913",978x1304,2021-12-16:YYYY:p2:0.96
002575,2021-12-16,0.96,YYYY,p2,1,2.54,"221,430,417,458",640x640,2021-12-16:YYYY:p2:0.96
002576,2020-02-18,0.458,YYYY,p2,1,3.74,"0,257,950,615",1093x1458,2020-2-18:YYYY:p2:0.46
002578,2024-01-14,0.868,YYYY,p2,1,3.35,"227,1072,678,1124",991x1322,2024-1-14:YYYY:p2:0.87
002579,2024-01-14,0.551,YYYY,p1@640,1,3.21,"93,191,434,527",640x640,2024-1-14:YYYY:p1@640:0.55
002580,2021-11-17,0.487,YYYY,p1@640,1,2.95,"122,67,485,676",719x1015,2021-11-17:YYYY:p1@640:0.49
002581,2021-01-17,0.386,YYYY,p2,1,2.93,"107,57,447,453",640x640,2021-1-17:YYYY:p2:0.39
002582,2021-01-07,0.918,YYYY,p2,1,1.12,"347,929,495,978",1126x1501,2021-1-7:YYYY:p2:0.92
002583,2021-01-07,0.97,YYYY,p2,1,1.17,"231,405,316,437",640x640,2021-1-7:YYYY:p2:0.97
002584,2023-11-04,0.966,DDMMYY,p2,1,2.6,"237,325,391,358",676x903,2023-11-4:DDMMYY:p2:0.97
002585,2023-11-04,0.965,DDMMYY,p2,1,2.33,"213,234,357,268",640x640,2023-11-4:DDMMYY:p2:0.96
002586,NONE-12-22,0.975,MMDD,p2,1,3.84,"295,937,506,967",833x1109,None-12-22:MMDD:p2:0.97
002588,2023-10-15,0.884,YMD_GLUED,p2,2,2.9,"373,944,621,981",1053x1405,2020-10-15:YYYY:p2:0.92|2023-10-15:YMD_GLUED:p2:0.88
002590,2023-10-27,0.944,DMY4,p2,1,3.57,"379,876,573,907",1038x1385,2023-10-27:DMY4:p2:0.94
002592,2023-08-11,0.821,DDMMYY,p2,2,2.53,"415,855,572,898",1016x1355,2023-8-11:DDMMYY:p2:0.82|2023-11-18:MDY:p2:0.80
002594,2022-08-05,0.943,DMY4,p2,1,2.72,"447,858,759,926",1017x1356,2022-8-5:DMY4:p2:0.94
002596,2022-10-22,0.978,YYYY,p2,1,2.91,"378,878,516,920",941x1255,2022-10-22:YYYY:p2:0.98
002598,2021-12-NONE,0.976,MMYYYY,p2,1,2.39,"307,1056,607,1102",1008x1344,2021-12-None:MMYYYY:p2:0.98
002599,2021-12-NONE,0.922,MMYYYY,p2,1,2.54,"173,491,359,521",640x640,2021-12-None:MMYYYY:p2:0.92
002600,2020-10-21,0.848,YYYY,p2,1,1.31,"295,908,689,991",971x1294,2020-10-21:YYYY:p2:0.85
002601,2020-10-21,0.796,YYYY,p2,1,1.16,"220,432,476,498",640x640,2020-10-21:YYYY:p2:0.80
002602,2022-07-07,0.507,YYYY,p2,1,3.36,"322,731,694,802",861x1255,2022-7-7:YYYY:p2:0.51
002603,2022-07-07,0.935,YYYY,p1@640,2,2.59,"222,361,434,407",640x640,2022-7-7:YYYY:p1@640:0.94|2020-7-1:YYYY:p2:0.48
002606,2022-04-02,0.914,YYYY,p2,1,1.95,"254,407,444,441",744x993,2022-4-2:YYYY:p2:0.91
002610,2020-11-13,0.856,DMY4,p1@640,1,1.31,"11,281,539,377",640x640,2020-11-13:DMY4:p1@640:0.86
002611,2021-12-01,0.997,YYYY,p2,1,1.66,"328,790,503,822",911x1215,2021-12-1:YYYY:p2:1.00
002612,2021-12-01,0.604,YYYY,p2,1,1.51,"214,384,432,455",640x640,2021-12-1:YYYY:p2:0.60
002613,2023-04-NONE,0.964,MMYYYY,p2,1,1.71,"355,571,791,622",1058x1411,2023-4-None:MMYYYY:p2:0.96
002616,2022-12-21,0.589,YYYY,p2,1,1.26,"192,335,435,468",640x640,2022-12-21:YYYY:p2:0.59
002617,2020-02-20,0.223,SP_DMY,p1@1024,1,5.2,"166,550,749,898",1019x1358,2020-2-20:SP_DMY:p1@1024:0.22
002618,2022-05-04,0.908,YYYY,p2,1,7.18,"204,174,430,236",640x640,2022-5-4:YYYY:p2:0.91
002619,2022-03-31,0.986,DMY4,p2,1,1.31,"398,469,650,516",1062x1416,2022-3-31:DMY4:p2:0.99
002620,2022-03-31,0.942,DMY4,p2,1,1.42,"234,199,386,236",640x640,2022-3-31:DMY4:p2:0.94
002621,2023-12-21,0.851,YYYY,p2,1,1.23,"462,549,639,611",1051x1401,2023-12-21:YYYY:p2:0.85
002622,2023-12-21,0.995,YYYY,p1@640,1,1.36,"266,237,373,275",640x640,2023-12-21:YYYY:p1@640:1.00
002623,2022-12-19,0.987,YYYY,p2,1,1.42,"380,790,582,834",916x1221,2022-12-19:YYYY:p2:0.99
002624,2022-12-19,0.879,YY_LEAD0,p1@640,1,1.34,"217,378,434,434",640x640,2022-12-19:YY_LEAD0:p1@640:0.88
002625,2021-06-22,0.769,YYYY,p1@640,1,1.86,"183,409,1262,667",1270x882,2021-6-22:YYYY:p1@640:0.77
002626,2021-06-22,0.652,YYYY,p2,1,1.61,"74,301,625,494",640x640,2021-6-22:YYYY:p2:0.65
002627,2021-12-08,0.852,YYYY,p2,1,1.25,"322,845,579,918",903x1204,2021-12-8:YYYY:p2:0.85
002628,2021-12-08,0.863,YYYY,p2,1,1.34,"211,441,393,481",640x640,2021-12-8:YYYY:p2:0.86
002629,2023-05-20,0.167,DMY4,p2,4,5.03,"180,285,1043,1348",1095x1460,2023-2-20:YYYY:p2:0.17|2023-5-20:DMY4:p2:0.17|2023-5-20:DMY4:p2:0.17|2023-2-20:YYYY:p2:0.17
002631,2022-01-20,0.476,YYYY,p2,1,3.64,"0,436,891,1309",1025x1367,2022-1-20:YYYY:p2:0.48
002632,2022-01-20,0.491,YYYY,p1@640,1,1.96,"0,139,530,482",640x640,2022-1-20:YYYY:p1@640:0.49
002633,2022-02-03,0.333,YYYY,p2,1,3.29,"29,881,705,944",1006x1342,2022-2-3:YYYY:p2:0.33
002634,2022-02-03,0.51,YYYY,p2,1,3.2,"34,390,465,465",640x640,2022-2-3:YYYY:p2:0.51
002635,2022-10-09,0.92,DMY4,p2,1,2.36,"283,879,939,960",997x1330,2022-10-9:DMY4:p2:0.92
002636,2022-10-09,0.998,DMY4,p2,1,2.49,"181,422,287,452",640x640,2022-10-9:DMY4:p2:1.00
002637,2022-11-01,0.619,YYYY,p2,1,2.67,"92,625,780,688",1004x1338,2022-11-1:YYYY:p2:0.62
002638,2022-11-01,0.419,YYYY,p2,1,3.21,"61,321,520,510",640x640,2022-11-1:YYYY:p2:0.42
002639,2021-12-04,0.996,YYYY,p2,1,1.47,"424,1000,618,1037",1044x1392,2021-12-4:YYYY:p2:1.00
002640,2021-12-04,0.966,YYYY,p2,1,1.63,"259,452,376,474",640x640,2021-12-4:YYYY:p2:0.97
002641,2021-10-31,0.81,DMY4,p2,1,3.79,"247,1064,821,1150",970x1294,2021-10-31:DMY4:p2:0.81
002642,2021-10-31,0.617,DMY4,p2,2,4.07,"152,505,533,548",640x640,2021-10-31:DMY4:p2:0.62|None-11-21:MMDD:redet:0.68
002644,2022-11-NONE,0.816,MMYYYY,ft/erode2/p1@640,1,20.49,"293,348,417,389",640x640,2022-11-None:MMYYYY:ft/erode2/p1@640:0.82
002645,2021-12-14,0.925,YYYY,p2,2,4.67,"225,473,663,502",923x1230,2021-12-14:YYYY:p2:0.92|2027-7-7:SP_DMY:p2:0.73
002647,2022-01-24,0.661,YYYY,p2,1,1.41,"0,254,1099,360",1251x938,2022-1-24:YYYY:p2:0.66
002648,2022-01-24,0.441,YYYY,p2,1,1.34,"220,208,429,259",640x640,2022-1-24:YYYY:p2:0.44
002649,2021-07-01,0.817,DMY4,p2,1,1.42,"373,316,1246,510",1250x837,2021-7-1:DMY4:p2:0.82
002650,NONE,,,,0,14.18,,,
002652,2021-08-18,0.948,YYYY,p2,1,1.15,"252,425,388,465",640x640,2021-8-18:YYYY:p2:0.95
002655,2021-03-20,0.792,YY,p2,1,0.85,"618,709,973,821",1408x1876,2021-3-20:YY:p2:0.79
002656,2021-03-25,0.283,YY,p2,1,1.1,"250,238,463,414",640x640,2021-3-25:YY:p2:0.28
002657,2021-07-01,0.999,DDMMYY,p2,1,2.81,"162,808,292,843",809x1079,2021-7-1:DDMMYY:p2:1.00
002658,2021-07-01,0.948,DDMMYY,p2,1,2.46,"119,451,222,483",640x640,2021-7-1:DDMMYY:p2:0.95
002659,2022-06-11,0.908,YYYY,p2,1,2.82,"262,924,489,964",913x1217,2022-6-11:YYYY:p2:0.91
002660,2022-06-11,0.829,YYYY,p2,1,2.56,"173,479,333,501",640x640,2022-6-11:YYYY:p2:0.83
002661,2022-01-11,0.723,YYYY,p2,2,3.97,"304,743,795,775",1042x1390,2021-1-11:YYYY:p2:0.46|2022-1-11:YYYY:p2:0.72
002662,2022-01-11,0.66,YYYY,p2,4,3.45,"165,316,476,362",640x640,2021-1-11:YYYY:p2:0.66|2022-1-11:YYYY:p2:0.66|2021-1-11:YYYY:p2:0.66|2022-1-11:YYYY:p2:0.66
002663,2021-08-18,0.962,YYYY,p2,2,4.12,"261,1075,567,1118",1088x1451,2020-8-18:YYYY:p2:0.86|2021-8-18:YYYY:p2:0.96
002664,2021-08-18,0.977,YYYY,p2,2,1.88,"202,481,380,507",640x640,2020-8-18:YYYY:p2:0.98|2021-8-18:YYYY:p2:0.98
002667,2021-09-09,1.0,DMY4,p2,1,1.31,"314,872,521,925",1055x1406,2021-9-9:DMY4:p2:1.00
002668,2021-09-09,0.972,DMY4,p2,1,1.37,"190,383,316,420",640x640,2021-9-9:DMY4:p2:0.97
002669,2022-04-18,0.718,YYYY,p2,1,2.39,"68,771,593,873",959x1278,2022-4-18:YYYY:p2:0.72
002670,2023-04-30,0.868,DMY4,p2,1,1.06,"812,423,1120,520",1472x1104,2023-4-30:DMY4:p2:0.87
002671,2021-04-05,0.843,YYYY,p2,1,2.58,"192,960,762,1042",1121x1495,2021-4-5:YYYY:p2:0.84
002673,2021-04-25,0.757,YYYY,p2,1,0.96,"166,568,661,646",915x1220,2021-4-25:YYYY:p2:0.76
002674,2021-04-25,0.984,YYYY,p2,1,1.23,"305,273,472,309",640x640,2021-4-25:YYYY:p2:0.98
002675,2021-03-23,0.743,YYYY,p2,1,1.67,"182,607,1235,687",1294x970,2021-3-23:YYYY:p2:0.74
002676,2021-03-23,0.785,YYYY,p2,1,1.38,"104,414,440,468",640x640,2021-3-23:YYYY:p2:0.78
002677,2021-08-04,0.904,YYYY,p2,1,1.25,"393,918,692,982",1096x1461,2021-8-4:YYYY:p2:0.90
002678,2021-08-04,0.844,YYYY,p2,1,1.09,"239,368,411,443",640x640,2021-8-4:YYYY:p2:0.84
002679,2021-07-17,0.83,YYYY,p2,1,1.43,"243,781,540,844",884x1179,2021-7-17:YYYY:p2:0.83
002680,2021-10-29,0.685,DMY4,p2,1,2.21,"72,479,732,895",931x1242,2021-10-29:DMY4:p2:0.69
002681,2021-09-10,0.347,DDMMYY,p2,1,4.22,"8,504,862,1059",999x1332,2021-9-10:DDMMYY:p2:0.35
002682,2021-09-10,0.578,DDMMYY,p2,1,2.6,"10,204,539,280",640x640,2021-9-10:DDMMYY:p2:0.58
002683,2021-12-03,0.962,DMY4,p2,1,2.3,"235,803,677,852",1116x1489,2021-12-3:DMY4:p2:0.96
002684,2027-12-03,0.719,DMY4,p2,2,1.61,"127,312,385,384",640x640,2027-12-3:DMY4:p2:0.72|2021-12-3:DMY4:p1keep/p1@640:0.96
002685,2021-07-28,0.682,DMY4,p2,1,4.77,"461,499,1148,552",1353x1015,2021-7-28:DMY4:p2:0.68
002686,2021-11-05,0.674,YYYY,p2,1,1.89,"190,205,706,370",940x1252,2021-11-5:YYYY:p2:0.67
002687,2021-02-02,0.959,YYYY,p2,1,1.66,"586,765,934,829",1535x2048,2021-2-2:YYYY:p2:0.96
002688,2021-06-11,0.678,DMY4,p2,1,2.8,"262,858,868,1134",1122x1497,2021-6-11:DMY4:p2:0.68
002689,2021-03-15,0.909,YYYY,p2,1,1.41,"316,429,500,468",1030x1374,2021-3-15:YYYY:p2:0.91
002690,NONE-03-11,0.993,MMDD,p2,1,1.08,"328,421,601,484",972x1296,None-3-11:MMDD:p2:0.99
002691,2021-03-10,0.675,YYYY,p2,1,2.49,"747,727,1116,763",1271x953,2021-3-10:YYYY:p2:0.67
002693,2021-04-19,0.94,YYYY,p2,1,9.67,"197,192,458,240",1015x1354,2021-4-19:YYYY:p2:0.94
002694,2021-04-19,0.984,YYYY,ft/p2,1,9.9,"176,116,392,150",640x640,2021-4-19:YYYY:ft/p2:0.98
002695,2022-01-14,0.873,YYYY,p2,1,8.73,"307,598,467,634",954x1272,2022-1-14:YYYY:p2:0.87
002696,2021-07-23,0.99,YYYY,p2,1,2.34,"239,952,548,1011",996x1328,2021-7-23:YYYY:p2:0.99
002697,2021-06-06,0.807,YYYY,p2,1,3.44,"335,868,812,935",1108x1477,2021-6-6:YYYY:p2:0.81
002698,2021-11-29,0.823,YYYY,p2,1,1.95,"335,940,574,989",910x1213,2021-11-29:YYYY:p2:0.82
002699,2021-08-23,0.626,YYYY,p2,2,2.17,"84,1034,998,1207",1092x1455,2021-1-1:CMP6_YMD:p1@640:0.48|2021-8-23:YYYY:p2:0.63
002701,2022-12-16,0.624,YYYY,p2,1,4.24,"128,835,684,887",845x1109,2022-12-16:YYYY:p2:0.62
002702,2022-12-16,0.466,YYYY,p2,1,1.7,"106,328,529,558",640x640,2022-12-16:YYYY:p2:0.47
002704,2022-10-02,0.843,YYYY,p2,1,3.08,"151,476,267,517",640x640,2022-10-2:YYYY:p2:0.84
002705,2021-12-07,0.935,DDMMYY,p2,1,1.33,"510,677,886,757",1504x1128,2021-12-7:DDMMYY:p2:0.94
002706,2021-12-07,0.931,DDMMYY,p2,1,1.25,"211,365,375,408",640x640,2021-12-7:DDMMYY:p2:0.93
002707,2020-06-NONE,0.766,YYMM,ft/dilate2/p1@640,1,31.28,"182,674,400,706",919x1226,2020-6-None:YYMM:ft/dilate2/p1@640:0.77
002708,2021-08-06,0.691,SP_DMY,p1@640,1,1.95,"138,436,319,485",640x640,2021-8-6:SP_DMY:p1@640:0.69
002709,2021-10-28,0.725,YY,p2,1,1.71,"0,1162,821,1235",1131x1509,2021-10-28:YY:p2:0.73
002710,2021-10-28,0.601,YY,p2,1,2.08,"0,392,511,515",640x640,2021-10-28:YY:p2:0.60
002711,2022-01-11,0.461,YY,p2,1,1.6,"0,255,713,800",908x1211,2022-1-11:YY:p2:0.46
002712,2022-01-11,0.733,YY,p1@640,1,1.5,"367,132,527,194",640x640,2022-1-11:YY:p1@640:0.73
002713,2021-12-12,0.994,YYYY,p2,2,1.72,"289,940,805,974",1054x1235,2021-10-22:DMY4:p2:0.99|2021-12-12:YYYY:p2:0.99
002714,2021-12-12,0.98,YYYY,p2,2,1.51,"180,461,490,485",640x640,2021-12-12:YYYY:p2:0.98|2021-10-22:DMY4:p2:0.98
002715,2021-12-15,0.99,YYYY,p2,1,2.02,"659,1120,821,1172",1080x1440,2021-12-15:YYYY:p2:0.99
002716,2021-12-15,0.928,YYYY,p2,1,1.51,"407,509,503,545",640x640,2021-12-15:YYYY:p2:0.93
002718,2022-02-23,0.963,DMY4,p2,1,0.93,"303,773,646,833",1070x1426,2022-2-23:DMY4:p2:0.96
002719,2026-01-09,0.965,YYYY,p2,1,1.88,"367,521,521,556",996x1328,2026-1-9:YYYY:p2:0.97
002720,2026-01-09,0.944,YYYY,p2,1,1.97,"213,262,310,287",640x640,2026-1-9:YYYY:p2:0.94
002721,2022-12-30,0.553,YYYY,p2,1,1.94,"247,105,655,499",989x1319,2022-12-30:YYYY:p2:0.55
002722,2022-12-30,0.966,YYYY,p2,1,1.97,"252,217,350,250",640x640,2022-12-30:YYYY:p2:0.97
002724,NONE,,,,0,13.99,,,
002725,2021-10-28,0.255,SP_DMY,p2,1,1.61,"259,227,684,632",1016x817,2021-10-28:SP_DMY:p2:0.26
002726,2017-03-22,0.913,YY,p1@640,1,1.53,"201,975,1054,1029",1120x1493,2017-3-22:YY:p1@640:0.91
002727,2017-03-22,0.999,YY,p2,1,1.37,"233,410,357,449",640x640,2017-3-22:YY:p2:1.00
002728,2021-11-04,0.868,D_MON_Y,p2,1,2.31,"201,923,570,986",1007x1342,2021-11-4:D_MON_Y:p2:0.87
002729,2021-11-04,0.73,D_MON_Y,p2,1,2.77,"117,392,391,457",640x640,2021-11-4:D_MON_Y:p2:0.73
002730,2021-06-25,0.7,DMY4,p2,1,2.22,"138,683,702,888",830x1135,2021-6-25:DMY4:p2:0.70
002731,2021-04-18,0.686,DMY4,p2,1,3.09,"156,317,911,369",1334x910,2021-4-18:DMY4:p2:0.69
002732,2021-12-25,0.976,YYYY,p2,1,3.86,"675,858,966,925",1536x2048,2021-12-25:YYYY:p2:0.98
002733,2021-12-25,0.971,YYYY,p2,1,2.51,"297,258,422,291",640x640,2021-12-25:YYYY:p2:0.97
002734,2022-02-04,0.339,YYYY,p1@640,1,1.53,"179,579,1296,1683",1535x2048,2022-2-4:YYYY:p1@640:0.34
002735,2022-02-04,0.3,YYYY,p2,1,1.48,"48,150,508,518",640x640,2022-2-4:YYYY:p2:0.30
002736,2021-04-28,0.999,DMY4,p2,1,3.69,"425,787,547,816",999x1332,2021-4-28:DMY4:p2:1.00
002737,NONE-12-06,0.924,MMDD,p2,1,6.23,"300,847,670,907",966x1287,None-12-6:MMDD:p2:0.92
002739,2021-09-26,0.956,DMY4,p2,2,2.02,"169,921,419,976",1017x1355,2020-9-27:DMY4:p2:0.91|2021-9-26:DMY4:p2:0.96
002740,2021-12-18,0.521,YYYY,p2,1,5.35,"168,501,977,981",1010x1347,2021-12-18:YYYY:p2:0.52
002741,2021-12-18,0.975,YYYY,p2,1,1.6,"158,419,347,464",640x640,2021-12-18:YYYY:p2:0.97
002743,2021-08-13,0.845,MON_DY,p1@640,1,2.6,"19,343,477,474",640x640,2021-8-13:MON_DY:p1@640:0.85
